id,casualties,people_rescued,est_people_displaced
ci1695380,0,0,0
ci1695381,0,0,2
ci1695382,0,0,0
ci1695383,0,0,0
ci1695384,0,0,0
ci1695385,0,0,0
ci1695386,0,0,0
ci1695387,0,0,0
ci1695388,0,0,0
ci1695389,0,0,0
ci1695390,0,0,1
ci1695391,0,0,0
ci1695392,0,0,5
ci1695393,0,0,0
ci1695394,0,0,0
ci1695395,0,0,0
ci1695396,0,0,0
ci1695397,0,0,0
ci1695398,0,0,0
ci1695399,0,0,0
ci1695400,0,0,0
ci1695401,0,0,0
ci1695402,1,0,1
ci1695403,0,0,3
ci1695404,1,1,2
ci1695405,0,0,2
ci1695406,0,0,0
ci1695407,0,0,0
ci1695408,0,0,0
ci1695409,0,0,0
ci1695410,0,0,0
ci1695411,0,0,0
ci1695412,0,0,0
ci1695413,0,0,2
ci1695414,0,0,0
ci1695415,0,0,0
ci1695416,0,0,0
ci1695417,0,0,2
ci1695418,0,0,0
ci1695419,0,0,1
ci1695420,2,0,0
ci1695421,0,0,0
ci1695422,0,0,0
ci1695423,0,0,0
ci1695424,0,0,0
ci1695425,0,0,0
ci1695426,0,0,0
ci1695427,0,0,0
ci1695428,0,0,0
ci1695429,0,0,0
ci1695430,0,0,0
ci1695431,0,0,0
ci1695432,0,0,0
ci1695433,0,0,0
ci1695434,0,0,0
ci1695435,0,0,0
ci1695436,0,0,0
ci1695437,0,0,0
ci1695438,0,0,0
ci1695439,0,0,0
ci1695440,0,0,0
ci1695441,0,0,1
ci1695442,0,0,1
ci1695443,0,0,0
ci1695444,0,0,0
ci1695445,1,0,0
ci1695446,0,0,0
ci1695447,0,0,0
ci1695448,0,0,0
ci1695449,0,0,0
ci1695450,0,0,0
ci1695451,0,0,0
ci1695452,0,0,0
ci1695453,0,0,0
ci1695454,0,0,0
ci1695455,0,0,0
ci1695456,0,0,0
ci1695457,0,0,0
ci1695458,0,0,0
ci1695459,0,0,30
ci1695460,0,0,0
ci1695461,0,0,0
ci1695462,0,0,0
ci1695463,0,20,0
ci1695464,0,0,0
ci1695465,0,0,0
ci1695466,0,0,30
ci1695467,0,0,0
ci1695468,0,0,0
ci1695469,0,0,0
ci1695470,0,0,0
ci1695471,0,0,0
ci1695472,0,0,0
ci1695473,0,0,0
ci1695474,0,0,0
ci1695475,0,0,0
ci1695476,0,0,2
ci1695477,0,0,0
ci1695478,0,0,0
ci1695479,0,0,0
ci1695480,0,0,0
ci1695481,1,0,0
ci1695482,0,0,3
ci1695483,0,0,0
ci1695484,0,0,0
ci1695485,0,0,0
ci1695486,0,0,7
ci1695487,0,0,0
ci1695488,0,0,0
ci1695489,0,0,0
ci1695490,0,1,0
ci1695491,0,0,0
ci1695492,0,0,0
ci1695493,0,0,30
ci1695494,0,0,0
ci1695495,0,0,0
ci1695496,0,0,2
ci1695497,0,0,0
ci1695498,0,0,0
ci1695499,0,0,0
ci1695500,0,0,0
ci1695501,0,0,0
ci1695502,0,0,0
ci1695503,0,0,3
ci1695504,0,0,99
ci1695505,0,0,0
ci1695506,0,0,0
ci1695507,0,0,0
ci1695508,0,0,0
ci1695509,0,0,0
ci1695510,0,0,0
ci1695511,0,0,0
ci1695512,0,0,0
ci1695513,0,0,0
ci1695514,0,0,0
ci1695515,0,0,1
ci1695516,0,0,2
ci1695517,0,0,0
ci1695518,0,0,0
ci1695519,0,0,0
ci1695520,0,0,0
ci1695521,0,0,0
ci1695522,0,0,0
ci1695523,0,0,0
ci1695524,0,0,0
ci1695525,0,0,0
ci1695526,0,0,0
ci1695527,0,0,0
ci1695528,0,0,0
ci1695529,0,0,0
ci1695530,0,0,0
ci1695531,0,0,0
ci1695532,0,0,0
ci1695533,0,0,0
ci1695534,0,0,0
ci1695535,0,0,0
ci1695536,0,0,0
ci1695537,0,0,0
ci1695538,0,0,0
ci1695539,0,0,0
ci1695540,0,0,0
ci1695541,0,0,0
ci1695542,0,0,0
ci1695543,0,0,0
ci1695544,0,0,0
ci1695545,0,0,0
ci1695546,0,0,0
ci1695547,0,0,0
ci1695548,0,0,0
ci1695549,0,0,0
ci1695550,0,28,28
ci1695551,0,0,0
ci1695552,0,0,50
ci1695553,0,0,0
ci1695554,0,0,0
ci1695555,0,0,0
ci1695556,0,0,0
ci1695557,0,0,0
ci1695558,0,0,0
ci1695559,0,0,0
ci1695560,0,0,0
ci1695561,0,0,0
ci1695562,0,0,0
ci1695563,0,0,0
ci1695564,3,0,5
ci1695565,0,0,0
ci1695566,0,0,0
ci1695567,0,0,0
ci1695568,0,0,0
ci1695569,0,0,0
ci1695570,0,0,0
ci1695571,0,0,0
ci1695572,0,0,0
ci1695573,0,0,0
ci1695574,0,0,0
ci1695575,0,0,1
ci1695576,0,0,0
ci1695577,0,0,0
ci1695578,0,0,0
ci1695579,0,0,0
ci1695580,0,0,0
ci1695581,0,0,5
ci1695582,0,0,0
ci1695583,0,0,0
ci1695584,0,0,2
ci1695585,0,0,0
ci1695586,0,0,0
ci1695587,0,0,0
ci1695588,0,0,50
ci1695589,0,0,0
ci1695590,0,0,0
ci1695591,2,1,1
ci1695592,0,0,0
ci1695593,0,0,0
ci1695594,0,0,4
ci1695595,0,0,0
ci1695596,0,0,0
ci1695597,0,0,8
ci1695598,0,0,0
ci1695599,0,0,0
ci1695600,0,0,1
ci1695601,0,0,0
ci1695602,0,0,1
ci1695603,0,0,0
ci1695604,0,0,4
ci1695605,0,0,2
ci1695606,0,0,0
ci1695607,0,0,0
ci1695608,0,0,0
ci1695609,1,0,0
ci1695610,0,0,997
ci1695611,0,0,0
ci1695612,0,0,0
ci1695613,0,0,0
ci1695614,0,0,0
ci1695615,0,0,4
ci1695616,0,0,0
ci1695617,0,0,0
ci1695618,0,0,1
ci1695619,1,0,7
ci1695620,0,0,0
ci1695621,0,0,0
ci1695622,0,0,0
ci1695623,0,0,0
ci1695624,0,0,3
ci1695625,0,0,0
ci1695626,0,0,0
ci1695627,0,0,0
ci1695628,0,0,0
ci1695629,0,0,0
ci1695630,0,0,0
ci1695631,0,0,0
ci1695632,0,0,0
ci1695633,0,0,0
ci1695634,1,0,0
ci1695635,0,0,0
ci1695636,0,0,0
ci1695637,0,0,0
ci1695638,0,0,0
ci1695639,0,0,0
ci1695640,0,0,0
ci1695641,0,0,0
ci1695642,0,0,2
ci1695643,0,0,0
ci1695644,0,0,0
ci1695645,0,0,0
ci1695646,0,0,0
ci1695647,0,0,0
ci1695648,0,0,0
ci1695649,0,0,0
ci1695650,0,0,0
ci1695651,0,0,0
ci1695652,0,0,0
ci1695653,0,0,1
ci1695654,0,0,997
ci1695655,0,0,0
ci1695656,0,0,0
ci1695657,0,0,5
ci1695658,0,0,0
ci1695659,0,0,0
ci1695660,0,0,0
ci1695661,0,0,0
ci1695662,0,0,0
ci1695663,0,0,0
ci1695664,0,0,0
ci1695665,0,0,0
ci1695666,0,0,0
ci1695667,0,0,0
ci1695668,0,0,0
ci1695669,0,0,2
ci1695670,0,0,0
ci1695671,0,1,0
ci1695672,0,0,0
ci1695673,0,0,2
ci1695674,0,0,0
ci1695675,0,0,0
ci1695676,0,0,997
ci1695677,0,0,0
ci1695678,0,0,0
ci1695679,0,0,0
ci1695680,0,0,1
ci1695681,0,0,3
ci1695682,0,0,0
ci1695683,0,0,3
ci1695684,0,0,0
ci1695685,1,0,3
ci1695686,0,0,0
ci1695687,0,0,0
ci1695688,0,0,0
ci1695689,0,0,0
ci1695690,0,0,0
ci1695691,0,0,0
ci1695692,0,0,0
ci1695693,0,0,2
ci1695694,0,0,0
ci1695695,0,0,0
ci1695696,0,0,0
ci1695697,1,0,0
ci1695698,0,0,0
ci1695699,0,0,0
ci1695700,0,0,0
ci1695701,0,0,0
ci1695702,0,0,0
ci1695703,0,0,0
ci1695704,1,1,0
ci1695705,0,0,0
ci1695706,0,0,0
ci1695707,0,0,0
ci1695708,0,0,0
ci1695709,0,0,6
ci1695710,0,0,0
ci1695711,0,0,0
ci1695712,0,0,0
ci1695713,0,0,0
ci1695714,0,0,0
ci1695715,0,0,997
ci1695716,0,0,0
ci1695717,0,0,0
ci1695718,0,0,0
ci1695719,0,0,0
ci1695720,0,0,0
ci1695721,0,0,0
ci1695722,0,0,0
ci1695723,1,0,0
ci1695724,0,0,0
ci1695725,0,0,0
ci1695726,0,0,0
ci1695727,0,0,2
ci1695728,0,0,5
ci1695729,0,0,0
ci1695730,0,11,0
ci1695731,0,0,2
ci1695732,0,0,0
ci1695733,1,1,3
ci1695734,0,0,6
ci1695735,0,0,0
ci1695736,0,0,0
ci1695737,0,0,2
ci1695738,0,0,3
ci1695739,0,0,0
ci1695740,0,0,0
ci1695741,0,0,0
ci1695742,0,0,0
ci1695743,1,0,3
ci1695744,0,0,2
ci1695745,0,0,0
ci1695746,0,0,0
ci1695747,1,0,3
ci1695748,2,0,997
ci1695749,0,0,0
ci1695750,0,0,0
ci1695751,0,0,0
ci1695752,0,0,0
ci1695753,0,0,0
ci1695754,0,0,30
ci1695755,1,0,1
ci1695756,0,0,0
ci1695757,0,0,0
ci1695758,0,0,0
ci1695759,0,0,0
ci1695760,0,0,0
ci1695761,0,0,0
ci1695762,0,0,0
ci1695763,0,0,0
ci1695764,3,1,0
ci1695765,0,0,5
ci1695766,0,0,0
ci1695767,0,0,0
ci1695768,0,0,0
ci1695769,0,0,0
ci1695770,0,0,0
ci1695771,0,0,0
ci1695772,0,0,0
ci1695773,0,0,0
ci1695774,0,0,0
ci1695775,0,0,0
ci1695776,0,0,0
ci1695777,0,0,0
ci1695778,0,0,5
ci1695779,0,0,0
ci1695780,0,0,0
ci1695781,0,0,1
ci1695782,0,0,0
ci1695783,0,0,0
ci1695784,0,0,0
ci1695785,0,0,0
ci1695786,0,0,0
ci1695787,0,0,0
ci1695788,0,0,0
ci1695789,0,0,0
ci1695790,0,0,0
ci1695791,0,0,0
ci1695792,0,0,0
ci1695793,0,0,1
ci1695794,0,0,0
ci1695795,0,0,0
ci1695796,0,0,2
ci1695797,0,0,4
ci1695798,0,0,5
ci1695799,0,0,0
ci1695800,0,0,0
ci1695801,0,0,0
ci1695802,0,0,0
ci1695803,0,0,0
ci1695804,0,0,0
ci1695805,0,0,0
ci1695806,0,0,0
ci1695807,0,0,0
ci1695808,0,0,0
ci1695809,0,0,0
ci1695810,0,0,0
ci1695811,0,0,0
ci1695812,0,0,0
ci1695813,0,0,0
ci1695814,0,0,0
ci1695815,0,0,0
ci1695816,0,0,0
ci1695817,0,0,0
ci1695818,0,0,0
ci1695819,0,0,0
ci1695820,0,0,2
ci1695821,0,0,0
ci1695822,0,0,0
ci1695823,0,0,0
ci1695824,0,0,0
ci1695825,0,0,0
ci1695826,0,0,0
ci1695827,0,0,0
ci1695828,1,0,1
ci1695829,0,0,0
ci1695830,0,0,0
ci1695831,0,0,0
ci1695832,0,0,0
ci1695833,0,0,0
ci1695834,0,0,0
ci1695835,0,0,0
ci1695836,0,0,0
ci1695837,0,0,0
ci1695838,0,0,0
ci1695839,0,0,8
ci1695840,0,0,0
ci1695841,0,0,0
ci1695842,1,0,0
ci1695843,0,0,0
ci1695844,0,0,0
ci1695845,0,0,0
ci1695846,0,0,0
ci1695847,0,0,0
ci1695848,0,0,0
ci1695849,0,0,0
ci1695850,0,0,0
ci1695851,0,0,0
ci1695852,0,0,0
ci1695853,0,0,0
ci1695854,0,0,0
ci1695855,0,0,0
ci1695856,0,0,0
ci1695857,0,0,0
ci1695858,0,0,997
ci1695859,0,0,0
ci1695860,0,0,0
ci1695861,0,0,0
ci1695862,0,0,5
ci1695863,0,0,0
ci1695864,0,0,0
ci1695865,0,0,0
ci1695866,0,0,0
ci1695867,0,0,0
ci1695868,0,0,0
ci1695869,0,0,0
ci1695870,0,0,0
ci1695871,0,0,0
ci1695872,0,0,0
ci1695873,0,0,0
ci1695874,0,0,1
ci1695875,0,0,10
ci1695876,0,0,0
ci1695877,0,0,0
ci1695878,0,0,3
ci1695879,0,0,0
ci1695880,0,0,0
ci1695881,1,0,0
ci1695882,0,0,0
ci1695883,0,0,0
ci1695884,0,0,0
ci1695885,0,0,0
ci1695886,0,0,2
ci1695887,0,0,80
ci1695888,0,0,0
ci1695889,0,0,0
ci1695890,0,0,0
ci1695891,0,0,0
ci1695892,0,0,0
ci1695893,0,0,0
ci1695894,0,0,0
ci1695895,0,0,0
ci1695896,0,0,0
ci1695897,0,0,0
ci1695898,0,0,0
ci1695899,0,0,0
ci1695900,0,0,0
ci1695901,0,0,0
ci1695902,0,0,0
ci1695903,0,0,0
ci1695904,1,0,7
ci1695905,0,0,0
ci1695906,0,0,0
ci1695907,0,0,0
ci1695908,0,0,0
ci1695909,1,0,0
ci1695910,0,0,0
ci1695911,0,0,3
ci1695912,0,0,2
ci1695913,0,0,0
ci1695914,0,7,0
ci1695915,0,0,0
ci1695916,0,0,0
ci1695917,0,0,0
ci1695918,0,0,0
ci1695919,0,0,0
ci1695920,0,0,0
ci1695921,0,0,0
ci1695922,0,0,0
ci1695923,0,0,0
ci1695924,0,0,0
ci1695925,0,0,0
ci1695926,0,0,0
ci1695927,0,0,0
ci1695928,0,0,0
ci1695929,0,0,0
ci1695930,0,0,100
ci1695931,0,0,0
ci1695932,0,0,0
ci1695933,0,0,0
ci1695934,0,0,0
ci1695935,0,0,0
ci1695936,0,0,0
ci1695937,0,0,0
ci1695938,0,0,0
ci1695939,0,0,0
ci1695940,0,0,0
ci1695941,0,0,0
ci1695942,1,0,2
ci1695943,0,0,0
ci1695944,0,0,0
ci1695945,0,0,0
ci1695946,0,0,0
ci1695947,0,0,0
ci1695948,0,0,0
ci1695949,0,0,0
ci1695950,0,0,0
ci1695951,0,0,0
ci1695952,0,0,0
ci1695953,0,0,0
ci1695954,0,0,0
ci1695955,0,0,0
ci1695956,0,0,0
ci1695957,0,0,0
ci1695958,0,0,0
ci1695959,0,0,0
ci1695960,0,0,0
ci1695961,0,0,0
ci1695962,0,0,0
ci1695963,2,0,0
ci1695964,0,0,0
ci1695965,0,0,0
ci1695966,0,0,0
ci1695967,0,0,0
ci1695968,0,0,0
ci1695969,0,0,0
ci1695970,0,0,0
ci1695971,0,0,0
ci1695972,1,0,0
ci1695973,0,0,0
ci1695974,0,0,0
ci1695975,0,0,0
ci1695976,0,0,0
ci1695977,0,0,0
ci1695978,0,0,0
ci1695979,0,0,0
ci1695980,0,0,0
ci1695981,0,0,0
ci1695982,0,0,0
ci1695983,0,0,0
ci1695984,0,0,0
ci1695985,0,0,0
ci1695986,0,0,0
ci1695987,0,0,0
ci1695988,0,0,0
ci1695989,0,0,4
ci1695990,1,0,3
ci1695991,0,0,0
ci1695992,0,0,0
ci1695993,0,0,1
ci1695994,0,0,0
ci1695995,0,0,0
ci1695996,0,0,0
ci1695997,0,0,0
ci1695998,0,0,0
ci1695999,0,0,0
ci1696000,0,0,0
ci1696001,0,0,0
ci1696002,0,0,4
ci1696003,0,0,0
ci1696004,0,0,0
ci1696005,0,0,0
ci1696006,2,0,0
ci1696007,0,0,0
ci1696008,0,0,0
ci1696009,0,0,0
ci1696010,0,0,0
ci1696011,0,0,0
ci1696012,0,0,0
ci1696013,0,0,1
ci1696014,0,0,0
ci1696015,0,0,0
ci1696016,0,0,0
ci1696017,1,0,0
ci1696018,0,0,0
ci1696019,0,0,0
ci1696020,0,0,0
ci1696021,0,0,0
ci1696022,0,0,0
ci1696023,0,0,0
ci1696024,0,0,0
ci1696025,0,0,0
ci1696026,0,0,0
ci1696027,0,0,0
ci1696028,0,0,997
ci1696029,0,0,0
ci1696030,0,0,0
ci1696031,0,0,0
ci1696032,1,0,3
ci1696033,0,0,0
ci1696034,0,0,0
ci1696035,0,0,0
ci1696036,0,0,0
ci1696037,0,0,150
ci1696038,0,0,0
ci1696039,0,0,0
ci1696040,0,0,0
ci1696041,0,0,2
ci1696042,0,0,0
ci1696043,0,0,0
ci1696044,0,0,0
ci1696045,0,0,0
ci1696046,0,0,6
ci1696047,0,0,0
ci1696048,0,0,0
ci1696049,0,0,0
ci1696050,0,0,1
ci1696051,1,0,0
ci1696052,0,0,0
ci1696053,1,0,0
ci1696054,0,0,0
ci1696055,0,0,0
ci1696056,0,0,0
ci1696057,0,0,0
ci1696058,0,0,0
ci1696059,0,0,0
ci1696060,0,0,0
ci1696061,0,0,0
ci1696062,0,0,0
ci1696063,0,0,0
ci1696064,0,0,0
ci1696065,0,0,0
ci1696066,0,0,0
ci1696067,0,0,0
ci1696068,0,0,0
ci1696069,0,0,0
ci1696070,0,0,0
ci1696071,1,0,0
ci1696072,0,0,0
ci1696073,0,0,0
ci1696074,0,0,0
ci1696075,0,0,0
ci1696076,0,0,0
ci1696077,0,0,0
ci1696078,0,0,0
ci1696079,0,0,0
ci1696080,0,0,0
ci1696081,0,0,0
ci1696082,0,0,0
ci1696083,0,0,0
ci1696084,0,0,0
ci1696085,0,0,0
ci1696086,0,19,1
ci1696087,0,0,0
ci1696088,0,0,0
ci1696089,0,0,997
ci1696090,0,0,0
ci1696091,0,0,0
ci1696092,1,0,0
ci1696093,0,0,0
ci1696094,0,0,0
ci1696095,0,0,0
ci1696096,0,0,0
ci1696097,0,0,0
ci1696098,0,0,0
ci1696099,0,0,0
ci1696100,0,0,0
ci1696101,1,0,0
ci1696102,0,0,3
ci1696103,0,0,0
ci1696104,0,0,0
ci1696105,0,0,0
ci1696106,0,0,0
ci1696107,0,0,1
ci1696108,0,0,0
ci1696109,0,0,0
ci1696110,0,0,0
ci1696111,0,0,0
ci1696112,0,0,0
ci1696113,0,0,0
ci1696114,0,0,0
ci1696115,0,0,0
ci1696116,0,0,0
ci1696117,0,0,0
ci1696118,0,0,0
ci1696119,0,0,0
ci1696120,0,0,0
ci1696121,0,0,0
ci1696122,0,0,0
ci1696123,0,0,0
ci1696124,0,0,0
ci1696125,0,0,2
ci1696126,0,0,0
ci1696127,0,0,0
ci1696128,0,0,0
ci1696129,0,0,0
ci1696130,0,0,0
ci1696131,0,0,0
ci1696132,0,0,0
ci1696133,0,0,0
ci1696134,0,0,0
ci1696135,0,0,0
ci1696136,0,0,0
ci1696137,0,0,0
ci1696138,0,0,0
ci1696139,0,0,0
ci1696140,0,0,0
ci1696141,0,0,0
ci1696142,0,0,0
ci1696143,0,0,0
ci1696144,0,0,0
ci1696145,0,0,0
ci1696146,0,0,3
ci1696147,0,0,0
ci1696148,0,0,0
ci1696149,0,0,0
ci1696150,0,0,0
ci1696151,0,0,0
ci1696152,0,0,0
ci1696153,0,0,0
ci1696154,0,0,0
ci1696155,0,0,4
ci1696156,0,0,0
ci1696157,0,0,0
ci1696158,0,0,0
ci1696159,0,0,100
ci1696160,0,0,0
ci1696161,0,0,0
ci1696162,0,0,0
ci1696163,0,0,0
ci1696164,0,0,0
ci1696165,0,0,8
ci1696166,0,0,0
ci1696167,0,0,0
ci1696168,0,0,0
ci1696169,1,0,0
ci1696170,0,0,0
ci1696171,0,0,0
ci1696172,0,0,0
ci1696173,1,0,0
ci1696174,0,0,0
ci1696175,0,0,3
ci1696176,0,0,0
ci1696177,0,0,0
ci1696178,0,0,0
ci1696179,0,0,3
ci1696180,0,0,0
ci1696181,0,0,0
ci1696182,0,0,0
ci1696183,0,0,0
ci1696184,0,1,5
ci1696185,0,0,2
ci1696186,0,0,0
ci1696187,0,0,0
ci1696188,0,0,2
ci1696189,0,0,0
ci1696190,0,0,0
ci1696191,0,0,0
ci1696192,0,0,0
ci1696193,0,0,0
ci1696194,0,0,0
ci1696195,0,0,0
ci1696196,0,0,0
ci1696197,0,0,0
ci1696198,0,0,0
ci1696199,0,0,0
ci1696200,0,0,0
ci1696201,0,0,0
ci1696202,0,0,0
ci1696203,0,0,0
ci1696204,0,0,2
ci1696205,0,0,0
ci1696206,0,0,0
ci1696207,0,0,0
ci1696208,0,0,0
ci1696209,0,0,0
ci1696210,0,0,0
ci1696211,0,0,0
ci1696212,0,0,0
ci1696213,0,0,0
ci1696214,0,0,7
ci1696215,0,0,0
ci1696216,0,0,0
ci1696217,0,0,0
ci1696218,0,0,0
ci1696219,0,0,7
ci1696220,0,0,0
ci1696221,0,0,0
ci1696222,0,0,0
ci1696223,0,0,0
ci1696224,0,0,1
ci1696225,0,0,0
ci1696226,0,0,0
ci1696227,0,0,0
ci1696228,0,0,0
ci1696229,0,0,0
ci1696230,0,0,0
ci1696231,0,0,0
ci1696232,0,0,0
ci1696233,0,0,0
ci1696234,0,0,0
ci1696235,0,0,0
ci1696236,0,0,0
ci1696237,0,0,0
ci1696238,0,0,1
ci1696239,0,0,0
ci1696240,0,0,0
ci1696241,0,0,0
ci1696242,0,0,0
ci1696243,0,0,0
ci1696244,0,0,0
ci1696245,0,0,0
ci1696246,0,0,0
ci1696247,0,0,0
ci1696248,0,0,3
ci1696249,0,0,0
ci1696250,0,0,0
ci1696251,0,0,0
ci1696252,0,0,0
ci1696253,1,0,0
ci1696254,0,0,0
ci1696255,0,0,1
ci1696256,0,0,0
ci1696257,0,0,0
ci1696258,0,0,0
ci1696259,0,0,0
ci1696260,0,0,0
ci1696261,0,0,0
ci1696262,0,0,0
ci1696263,0,0,30
ci1696264,0,0,0
ci1696265,0,0,0
ci1696266,0,0,0
ci1696267,0,0,0
ci1696268,1,1,0
ci1696269,0,0,0
ci1696270,0,0,0
ci1696271,0,0,0
ci1696272,0,0,0
ci1696273,0,0,0
ci1696274,0,0,0
ci1696275,0,0,0
ci1696276,0,0,0
ci1696277,0,0,0
ci1696278,0,0,0
ci1696279,0,0,0
ci1696280,1,1,40
ci1696281,0,0,0
ci1696282,0,0,1
ci1696283,0,0,0
ci1696284,0,0,0
ci1696285,0,0,0
ci1696286,0,0,0
ci1696287,0,0,0
ci1696288,0,0,20
ci1696289,0,0,0
ci1696290,0,0,0
ci1696291,0,0,0
ci1696292,3,5,0
ci1696293,0,0,0
ci1696294,0,0,0
ci1696295,0,0,0
ci1696296,0,0,0
ci1696297,1,0,4
ci1696298,0,0,0
ci1696299,0,0,0
ci1696300,0,0,0
ci1696301,0,0,0
ci1696302,0,0,0
ci1696303,0,0,6
ci1696304,0,0,0
ci1696305,0,0,0
ci1696306,1,0,997
ci1696307,0,0,0
ci1696308,0,0,0
ci1696309,0,0,0
ci1696310,0,0,0
ci1696311,0,0,0
ci1696312,0,0,0
ci1696313,0,0,0
ci1696314,0,0,0
ci1696315,0,0,0
ci1696316,0,0,0
ci1696317,0,0,0
ci1696318,0,0,0
ci1696319,0,0,0
ci1696320,0,0,6
ci1696321,0,0,0
ci1696322,0,0,1
ci1696323,0,0,0
ci1696324,0,0,0
ci1696325,0,0,0
ci1696326,0,0,0
ci1696327,0,0,0
ci1696328,0,0,0
ci1696329,0,0,0
ci1696330,0,0,0
ci1696331,0,0,0
ci1696332,0,0,0
ci1696333,0,0,0
ci1696334,0,0,0
ci1696335,0,0,0
ci1696336,0,0,2
ci1696337,0,0,0
ci1696338,0,0,0
ci1696339,0,0,0
ci1696340,0,0,0
ci1696341,0,0,0
ci1696342,0,0,0
ci1696343,0,0,0
ci1696344,0,0,0
ci1696345,1,0,1
ci1696346,0,0,0
ci1696347,0,0,0
ci1696348,0,0,0
ci1696349,0,0,0
ci1696350,0,0,0
ci1696351,0,0,0
ci1696352,0,0,0
ci1696353,0,0,0
ci1696354,0,0,0
ci1696355,0,0,4
ci1696356,0,0,0
ci1696357,0,0,1
ci1696358,0,0,0
ci1696359,0,0,0
ci1696360,0,0,0
ci1696361,0,0,0
ci1696362,0,0,5
ci1696363,0,0,0
ci1696364,0,0,0
ci1696365,0,0,0
ci1696366,0,0,0
ci1696367,0,0,0
ci1696368,0,0,0
ci1696369,0,0,0
ci1696370,0,0,0
ci1696371,0,0,0
ci1696372,0,1,0
ci1696373,0,0,0
ci1696374,1,0,2
ci1696375,0,0,0
ci1696376,0,0,0
ci1696377,0,0,0
ci1696378,0,0,0
ci1696379,0,0,0
ci1696380,0,0,0
ci1696381,0,0,0
ci1696382,0,0,0
ci1696383,0,0,0
ci1696384,0,0,0
ci1696385,0,0,0
ci1696386,0,0,0
ci1696387,0,0,0
ci1696388,0,0,2
ci1696389,0,0,0
ci1696390,0,0,0
ci1696391,0,0,0
ci1696392,0,0,0
ci1696393,0,0,0
ci1696394,0,0,0
ci1696395,0,0,0
ci1696396,0,0,0
ci1696397,0,0,0
ci1696398,0,0,0
ci1696399,0,0,4
ci1696400,2,0,3
ci1696401,0,0,0
ci1696402,0,0,0
ci1696403,0,0,0
ci1696404,0,0,0
ci1696405,0,0,0
ci1696406,0,0,0
ci1696407,0,0,0
ci1696408,0,0,0
ci1696409,0,0,0
ci1696410,0,0,0
ci1696411,0,0,0
ci1696412,0,0,0
ci1696413,0,0,0
ci1696414,0,0,0
ci1696415,0,0,0
ci1696416,0,0,0
ci1696417,0,0,0
ci1696418,0,0,0
ci1696419,0,0,0
ci1696420,0,0,0
ci1696421,1,1,20
ci1696422,0,0,0
ci1696423,0,0,0
ci1696424,0,0,0
ci1696425,0,0,0
ci1696426,0,0,0
ci1696427,0,0,10
ci1696428,0,0,0
ci1696429,0,0,7
ci1696430,0,0,0
ci1696431,0,0,0
ci1696432,0,0,0
ci1696433,0,0,0
ci1696434,0,0,0
ci1696435,0,0,5
ci1696436,0,0,0
ci1696437,1,0,0
ci1696438,0,0,0
ci1696439,0,0,0
ci1696440,0,0,0
ci1696441,0,0,0
ci1696442,0,0,0
ci1696443,0,0,0
ci1696444,0,0,0
ci1696445,0,0,0
ci1696446,0,0,0
ci1696447,0,0,100
ci1696448,0,0,0
ci1696449,0,0,0
ci1696450,0,0,0
ci1696451,0,0,0
ci1696452,0,0,4
ci1696453,0,0,1
ci1696454,0,0,0
ci1696455,0,0,0
ci1696456,0,0,0
ci1696457,0,0,6
ci1696458,0,0,0
ci1696459,0,0,0
ci1696460,0,0,0
ci1696461,0,0,0
ci1696462,0,0,0
ci1696463,0,0,50
ci1696464,1,0,1
ci1696465,0,0,0
ci1696466,0,0,0
ci1696467,0,0,0
ci1696468,0,0,0
ci1696469,0,0,0
ci1696470,0,0,0
ci1696471,0,0,3
ci1696472,0,0,0
ci1696473,0,0,0
ci1696474,0,0,0
ci1696475,0,0,0
ci1696476,0,0,0
ci1696477,0,0,0
ci1696478,0,0,0
ci1696479,0,0,2
ci1696480,0,0,0
ci1696481,0,0,0
ci1696482,0,0,0
ci1696483,0,0,0
ci1696484,0,0,0
ci1696485,1,1,1
ci1696486,0,0,0
ci1696487,0,0,0
ci1696488,0,0,0
ci1696489,0,0,0
ci1696490,0,0,0
ci1696491,0,0,4
ci1696492,0,0,0
ci1696493,0,0,0
ci1696494,0,0,0
ci1696495,0,0,0
ci1696496,1,0,0
ci1696497,0,0,0
ci1696498,1,0,997
ci1696499,0,0,0
ci1696500,0,0,0
ci1696501,0,0,0
ci1696502,0,0,0
ci1696503,0,0,0
ci1696504,0,0,0
ci1696505,0,0,0
ci1696506,0,0,0
ci1696507,0,0,0
ci1696508,0,0,0
ci1696509,0,0,0
ci1696510,0,0,0
ci1696511,0,0,0
ci1696512,0,0,0
ci1696513,0,0,2
ci1696514,0,0,0
ci1696515,0,0,0
ci1696516,0,0,0
ci1696517,0,0,0
ci1696518,0,0,0
ci1696519,0,0,0
ci1696520,0,0,0
ci1696521,0,0,0
ci1696522,0,0,0
ci1696523,0,0,0
ci1696524,0,0,0
ci1696525,0,0,0
ci1696526,0,0,5
ci1696527,0,0,5
ci1696528,0,0,2
ci1696529,0,0,0
ci1696530,0,0,0
ci1696531,0,0,0
ci1696532,0,0,3
ci1696533,0,0,0
ci1696534,0,0,0
ci1696535,0,0,0
ci1696536,0,0,0
ci1696537,0,0,0
ci1696538,0,0,0
ci1696539,0,0,0
ci1696540,0,0,0
ci1696541,0,0,0
ci1696542,0,0,0
ci1696543,1,0,7
ci1696544,0,0,16
