id,Date,Fire Details,TFS,Location,Civilian Impact,Sprinkler Systems,Smoke Alarms,Fire Alarms,Damages
1719640,2021-06-29,fr1719640,F21063881,loc1719640,ci1719640,sp1719640,sa1719640,fa1719640,d1719640
1719641,2021-08-07,fr1719641,F21079470,loc1719641,ci1719641,sp1719641,sa1719641,fa1719641,d1719641
1719642,2021-08-29,fr1719642,F21089318,loc1719642,ci1719642,sp1719642,sa1719642,fa1719642,d1719642
1719643,2021-06-29,fr1719643,F21063553,loc1719643,ci1719643,sp1719643,sa1719643,fa1719643,d1719643
1719644,2021-06-30,fr1719644,F21064143,loc1719644,ci1719644,sp1719644,sa1719644,fa1719644,d1719644
1719645,2021-06-30,fr1719645,F21064420,loc1719645,ci1719645,sp1719645,sa1719645,fa1719645,d1719645
1719646,2021-06-30,fr1719646,F21064430,loc1719646,ci1719646,sp1719646,sa1719646,fa1719646,d1719646
1719647,2021-06-30,fr1719647,F21064464,loc1719647,ci1719647,sp1719647,sa1719647,fa1719647,d1719647
1719648,2021-06-30,fr1719648,F21064472,loc1719648,ci1719648,sp1719648,sa1719648,fa1719648,d1719648
1719649,2021-06-30,fr1719649,F21064484,loc1719649,ci1719649,sp1719649,sa1719649,fa1719649,d1719649
1719650,2021-07-01,fr1719650,F21064519,loc1719650,ci1719650,sp1719650,sa1719650,fa1719650,d1719650
1719651,2021-11-07,fr1719651,F21118334,loc1719651,ci1719651,sp1719651,sa1719651,fa1719651,d1719651
1719652,2021-07-10,fr1719652,F21068322,loc1719652,ci1719652,sp1719652,sa1719652,fa1719652,d1719652
1719653,2021-07-10,fr1719653,F21068421,loc1719653,ci1719653,sp1719653,sa1719653,fa1719653,d1719653
1719654,2021-07-20,fr1719654,F21072283,loc1719654,ci1719654,sp1719654,sa1719654,fa1719654,d1719654
1719655,2021-07-10,fr1719655,F21068311,loc1719655,ci1719655,sp1719655,sa1719655,fa1719655,d1719655
1719656,2021-07-10,fr1719656,F21068381,loc1719656,ci1719656,sp1719656,sa1719656,fa1719656,d1719656
1719657,2021-07-10,fr1719657,F21068431,loc1719657,ci1719657,sp1719657,sa1719657,fa1719657,d1719657
1719658,2021-07-10,fr1719658,F21068439,loc1719658,ci1719658,sp1719658,sa1719658,fa1719658,d1719658
1719659,2021-07-10,fr1719659,F21068505,loc1719659,ci1719659,sp1719659,sa1719659,fa1719659,d1719659
1719660,2021-07-10,fr1719660,F21068545,loc1719660,ci1719660,sp1719660,sa1719660,fa1719660,d1719660
1719661,2021-07-10,fr1719661,F21068555,loc1719661,ci1719661,sp1719661,sa1719661,fa1719661,d1719661
1719662,2021-07-10,fr1719662,F21068591,loc1719662,ci1719662,sp1719662,sa1719662,fa1719662,d1719662
1719663,2021-07-11,fr1719663,F21068634,loc1719663,ci1719663,sp1719663,sa1719663,fa1719663,d1719663
1719664,2021-07-11,fr1719664,F21068670,loc1719664,ci1719664,sp1719664,sa1719664,fa1719664,d1719664
1719665,2021-07-11,fr1719665,F21068683,loc1719665,ci1719665,sp1719665,sa1719665,fa1719665,d1719665
1719666,2021-11-07,fr1719666,F21118392,loc1719666,ci1719666,sp1719666,sa1719666,fa1719666,d1719666
1719667,2021-08-17,fr1719667,F21083730,loc1719667,ci1719667,sp1719667,sa1719667,fa1719667,d1719667
1719668,2021-11-07,fr1719668,F21118464,loc1719668,ci1719668,sp1719668,sa1719668,fa1719668,d1719668
1719669,2021-07-13,fr1719669,F21069372,loc1719669,ci1719669,sp1719669,sa1719669,fa1719669,d1719669
1719670,2021-07-13,fr1719670,F21069386,loc1719670,ci1719670,sp1719670,sa1719670,fa1719670,d1719670
1719671,2021-07-01,fr1719671,F21064832,loc1719671,ci1719671,sp1719671,sa1719671,fa1719671,d1719671
1719672,2021-07-12,fr1719672,F21069142,loc1719672,ci1719672,sp1719672,sa1719672,fa1719672,d1719672
1719673,2021-07-12,fr1719673,F21069186,loc1719673,ci1719673,sp1719673,sa1719673,fa1719673,d1719673
1719674,2021-07-12,fr1719674,F21069189,loc1719674,ci1719674,sp1719674,sa1719674,fa1719674,d1719674
1719675,2021-07-12,fr1719675,F21069257,loc1719675,ci1719675,sp1719675,sa1719675,fa1719675,d1719675
1719676,2021-07-13,fr1719676,F21069399,loc1719676,ci1719676,sp1719676,sa1719676,fa1719676,d1719676
1719677,2021-07-13,fr1719677,F21069400,loc1719677,ci1719677,sp1719677,sa1719677,fa1719677,d1719677
1719678,2021-07-01,fr1719678,F21064771,loc1719678,ci1719678,sp1719678,sa1719678,fa1719678,d1719678
1719679,2021-07-01,fr1719679,F21064781,loc1719679,ci1719679,sp1719679,sa1719679,fa1719679,d1719679
1719680,2021-07-01,fr1719680,F21064783,loc1719680,ci1719680,sp1719680,sa1719680,fa1719680,d1719680
1719681,2021-07-01,fr1719681,F21064788,loc1719681,ci1719681,sp1719681,sa1719681,fa1719681,d1719681
1719682,2021-07-01,fr1719682,F21064833,loc1719682,ci1719682,sp1719682,sa1719682,fa1719682,d1719682
1719683,2021-07-01,fr1719683,F21064840,loc1719683,ci1719683,sp1719683,sa1719683,fa1719683,d1719683
1719684,2021-07-01,fr1719684,F21064843,loc1719684,ci1719684,sp1719684,sa1719684,fa1719684,d1719684
1719685,2021-07-01,fr1719685,F21064859,loc1719685,ci1719685,sp1719685,sa1719685,fa1719685,d1719685
1719686,2021-07-01,fr1719686,F21064861,loc1719686,ci1719686,sp1719686,sa1719686,fa1719686,d1719686
1719687,2021-07-01,fr1719687,F21064864,loc1719687,ci1719687,sp1719687,sa1719687,fa1719687,d1719687
1719688,2021-07-01,fr1719688,F21064869,loc1719688,ci1719688,sp1719688,sa1719688,fa1719688,d1719688
1719689,2021-07-01,fr1719689,F21064870,loc1719689,ci1719689,sp1719689,sa1719689,fa1719689,d1719689
1719690,2021-07-01,fr1719690,F21064871,loc1719690,ci1719690,sp1719690,sa1719690,fa1719690,d1719690
1719691,2021-07-01,fr1719691,F21064873,loc1719691,ci1719691,sp1719691,sa1719691,fa1719691,d1719691
1719692,2021-07-01,fr1719692,F21064875,loc1719692,ci1719692,sp1719692,sa1719692,fa1719692,d1719692
1719693,2021-07-01,fr1719693,F21064876,loc1719693,ci1719693,sp1719693,sa1719693,fa1719693,d1719693
1719694,2021-07-01,fr1719694,F21064877,loc1719694,ci1719694,sp1719694,sa1719694,fa1719694,d1719694
1719695,2021-07-01,fr1719695,F21064880,loc1719695,ci1719695,sp1719695,sa1719695,fa1719695,d1719695
1719696,2021-07-01,fr1719696,F21064886,loc1719696,ci1719696,sp1719696,sa1719696,fa1719696,d1719696
1719697,2019-11-16,fr1719697,F19122472,loc1719697,ci1719697,sp1719697,sa1719697,fa1719697,d1719697
1719698,2021-06-09,fr1719698,F21056025,loc1719698,ci1719698,sp1719698,sa1719698,fa1719698,d1719698
1719699,2021-07-02,fr1719699,F21064965,loc1719699,ci1719699,sp1719699,sa1719699,fa1719699,d1719699
1719700,2021-11-07,fr1719700,F21118633,loc1719700,ci1719700,sp1719700,sa1719700,fa1719700,d1719700
1719701,2021-07-01,fr1719701,F21064891,loc1719701,ci1719701,sp1719701,sa1719701,fa1719701,d1719701
1719702,2021-07-02,fr1719702,F21064904,loc1719702,ci1719702,sp1719702,sa1719702,fa1719702,d1719702
1719703,2021-07-02,fr1719703,F21064905,loc1719703,ci1719703,sp1719703,sa1719703,fa1719703,d1719703
1719704,2021-07-02,fr1719704,F21064906,loc1719704,ci1719704,sp1719704,sa1719704,fa1719704,d1719704
1719705,2021-07-02,fr1719705,F21064910,loc1719705,ci1719705,sp1719705,sa1719705,fa1719705,d1719705
1719706,2021-07-02,fr1719706,F21064914,loc1719706,ci1719706,sp1719706,sa1719706,fa1719706,d1719706
1719707,2021-07-02,fr1719707,F21064916,loc1719707,ci1719707,sp1719707,sa1719707,fa1719707,d1719707
1719708,2021-07-02,fr1719708,F21064929,loc1719708,ci1719708,sp1719708,sa1719708,fa1719708,d1719708
1719709,2021-07-02,fr1719709,F21064932,loc1719709,ci1719709,sp1719709,sa1719709,fa1719709,d1719709
1719710,2021-07-02,fr1719710,F21064933,loc1719710,ci1719710,sp1719710,sa1719710,fa1719710,d1719710
1719711,2021-07-02,fr1719711,F21064952,loc1719711,ci1719711,sp1719711,sa1719711,fa1719711,d1719711
1719712,2021-07-02,fr1719712,F21064971,loc1719712,ci1719712,sp1719712,sa1719712,fa1719712,d1719712
1719713,2021-07-29,fr1719713,F21075848,loc1719713,ci1719713,sp1719713,sa1719713,fa1719713,d1719713
1719714,2021-11-07,fr1719714,F21118519,loc1719714,ci1719714,sp1719714,sa1719714,fa1719714,d1719714
1719715,2021-11-07,fr1719715,F21118523,loc1719715,ci1719715,sp1719715,sa1719715,fa1719715,d1719715
1719716,2021-11-07,fr1719716,F21118628,loc1719716,ci1719716,sp1719716,sa1719716,fa1719716,d1719716
1719717,2021-11-08,fr1719717,F21118672,loc1719717,ci1719717,sp1719717,sa1719717,fa1719717,d1719717
1719718,2021-11-08,fr1719718,F21118677,loc1719718,ci1719718,sp1719718,sa1719718,fa1719718,d1719718
1719719,2021-11-08,fr1719719,F21118678,loc1719719,ci1719719,sp1719719,sa1719719,fa1719719,d1719719
1719720,2019-11-06,fr1719720,F19118562,loc1719720,ci1719720,sp1719720,sa1719720,fa1719720,d1719720
1719721,2019-11-06,fr1719721,F19118652,loc1719721,ci1719721,sp1719721,sa1719721,fa1719721,d1719721
1719722,2019-11-06,fr1719722,F19118664,loc1719722,ci1719722,sp1719722,sa1719722,fa1719722,d1719722
1719723,2019-11-06,fr1719723,F19118674,loc1719723,ci1719723,sp1719723,sa1719723,fa1719723,d1719723
1719724,2019-11-07,fr1719724,F19118724,loc1719724,ci1719724,sp1719724,sa1719724,fa1719724,d1719724
1719725,2021-06-10,fr1719725,F21056039,loc1719725,ci1719725,sp1719725,sa1719725,fa1719725,d1719725
1719726,2019-11-08,fr1719726,F19119183,loc1719726,ci1719726,sp1719726,sa1719726,fa1719726,d1719726
1719727,2019-11-08,fr1719727,F19119221,loc1719727,ci1719727,sp1719727,sa1719727,fa1719727,d1719727
1719728,2019-11-08,fr1719728,F19119246,loc1719728,ci1719728,sp1719728,sa1719728,fa1719728,d1719728
1719729,2019-11-08,fr1719729,F19119278,loc1719729,ci1719729,sp1719729,sa1719729,fa1719729,d1719729
1719730,2019-11-08,fr1719730,F19119355,loc1719730,ci1719730,sp1719730,sa1719730,fa1719730,d1719730
1719731,2019-11-11,fr1719731,F19120453,loc1719731,ci1719731,sp1719731,sa1719731,fa1719731,d1719731
1719732,2019-11-08,fr1719732,F19119457,loc1719732,ci1719732,sp1719732,sa1719732,fa1719732,d1719732
1719733,2019-11-08,fr1719733,F19119484,loc1719733,ci1719733,sp1719733,sa1719733,fa1719733,d1719733
1719734,2019-11-09,fr1719734,F19119683,loc1719734,ci1719734,sp1719734,sa1719734,fa1719734,d1719734
1719735,2020-03-23,fr1719735,F20030719,loc1719735,ci1719735,sp1719735,sa1719735,fa1719735,d1719735
1719736,2021-10-10,fr1719736,F21106914,loc1719736,ci1719736,sp1719736,sa1719736,fa1719736,d1719736
1719737,2019-11-11,fr1719737,F19120331,loc1719737,ci1719737,sp1719737,sa1719737,fa1719737,d1719737
1719738,2019-11-11,fr1719738,F19120512,loc1719738,ci1719738,sp1719738,sa1719738,fa1719738,d1719738
1719739,2019-11-11,fr1719739,F19120598,loc1719739,ci1719739,sp1719739,sa1719739,fa1719739,d1719739
1719740,2019-11-12,fr1719740,F19120632,loc1719740,ci1719740,sp1719740,sa1719740,fa1719740,d1719740
1719741,2019-11-11,fr1719741,F19120304,loc1719741,ci1719741,sp1719741,sa1719741,fa1719741,d1719741
1719742,2021-10-10,fr1719742,F21106970,loc1719742,ci1719742,sp1719742,sa1719742,fa1719742,d1719742
1719743,2021-10-10,fr1719743,F21106934,loc1719743,ci1719743,sp1719743,sa1719743,fa1719743,d1719743
1719744,2021-10-10,fr1719744,F21106949,loc1719744,ci1719744,sp1719744,sa1719744,fa1719744,d1719744
1719745,2021-10-10,fr1719745,F21106977,loc1719745,ci1719745,sp1719745,sa1719745,fa1719745,d1719745
1719746,2019-11-07,fr1719746,F19118999,loc1719746,ci1719746,sp1719746,sa1719746,fa1719746,d1719746
1719747,2019-11-07,fr1719747,F19119034,loc1719747,ci1719747,sp1719747,sa1719747,fa1719747,d1719747
1719748,2019-11-08,fr1719748,F19119128,loc1719748,ci1719748,sp1719748,sa1719748,fa1719748,d1719748
1719749,2019-11-10,fr1719749,F19120079,loc1719749,ci1719749,sp1719749,sa1719749,fa1719749,d1719749
1719750,2019-11-10,fr1719750,F19119999,loc1719750,ci1719750,sp1719750,sa1719750,fa1719750,d1719750
1719751,2019-11-12,fr1719751,F19120709,loc1719751,ci1719751,sp1719751,sa1719751,fa1719751,d1719751
1719752,2019-11-12,fr1719752,F19120731,loc1719752,ci1719752,sp1719752,sa1719752,fa1719752,d1719752
1719753,2019-11-11,fr1719753,F19120307,loc1719753,ci1719753,sp1719753,sa1719753,fa1719753,d1719753
1719754,2021-10-11,fr1719754,F21107337,loc1719754,ci1719754,sp1719754,sa1719754,fa1719754,d1719754
1719755,2019-11-12,fr1719755,F19120887,loc1719755,ci1719755,sp1719755,sa1719755,fa1719755,d1719755
1719756,2019-11-12,fr1719756,F19120905,loc1719756,ci1719756,sp1719756,sa1719756,fa1719756,d1719756
1719757,2019-11-12,fr1719757,F19120909,loc1719757,ci1719757,sp1719757,sa1719757,fa1719757,d1719757
1719758,2019-11-12,fr1719758,F19120916,loc1719758,ci1719758,sp1719758,sa1719758,fa1719758,d1719758
1719759,2019-11-12,fr1719759,F19120919,loc1719759,ci1719759,sp1719759,sa1719759,fa1719759,d1719759
1719760,2019-11-12,fr1719760,F19120996,loc1719760,ci1719760,sp1719760,sa1719760,fa1719760,d1719760
1719761,2019-11-12,fr1719761,F19120683,loc1719761,ci1719761,sp1719761,sa1719761,fa1719761,d1719761
1719762,2019-11-15,fr1719762,F19121907,loc1719762,ci1719762,sp1719762,sa1719762,fa1719762,d1719762
1719763,2019-11-11,fr1719763,F19120305,loc1719763,ci1719763,sp1719763,sa1719763,fa1719763,d1719763
1719764,2020-06-20,fr1719764,F20059191,loc1719764,ci1719764,sp1719764,sa1719764,fa1719764,d1719764
1719765,2021-10-11,fr1719765,F21107232,loc1719765,ci1719765,sp1719765,sa1719765,fa1719765,d1719765
1719766,2021-10-11,fr1719766,F21107244,loc1719766,ci1719766,sp1719766,sa1719766,fa1719766,d1719766
1719767,2021-10-11,fr1719767,F21107268,loc1719767,ci1719767,sp1719767,sa1719767,fa1719767,d1719767
1719768,2021-10-11,fr1719768,F21107380,loc1719768,ci1719768,sp1719768,sa1719768,fa1719768,d1719768
1719769,2021-10-12,fr1719769,F21107515,loc1719769,ci1719769,sp1719769,sa1719769,fa1719769,d1719769
1719770,2021-10-12,fr1719770,F21107525,loc1719770,ci1719770,sp1719770,sa1719770,fa1719770,d1719770
1719771,2021-10-11,fr1719771,F21107385,loc1719771,ci1719771,sp1719771,sa1719771,fa1719771,d1719771
1719772,2021-10-11,fr1719772,F21107402,loc1719772,ci1719772,sp1719772,sa1719772,fa1719772,d1719772
1719773,2021-10-11,fr1719773,F21107459,loc1719773,ci1719773,sp1719773,sa1719773,fa1719773,d1719773
1719774,2021-10-11,fr1719774,F21107460,loc1719774,ci1719774,sp1719774,sa1719774,fa1719774,d1719774
1719775,2021-10-11,fr1719775,F21107463,loc1719775,ci1719775,sp1719775,sa1719775,fa1719775,d1719775
1719776,2021-10-11,fr1719776,F21107472,loc1719776,ci1719776,sp1719776,sa1719776,fa1719776,d1719776
1719777,2020-06-20,fr1719777,F20059211,loc1719777,ci1719777,sp1719777,sa1719777,fa1719777,d1719777
1719778,2020-06-20,fr1719778,F20059214,loc1719778,ci1719778,sp1719778,sa1719778,fa1719778,d1719778
1719779,2020-06-20,fr1719779,F20059225,loc1719779,ci1719779,sp1719779,sa1719779,fa1719779,d1719779
1719780,2021-10-12,fr1719780,F21107533,loc1719780,ci1719780,sp1719780,sa1719780,fa1719780,d1719780
1719781,2019-11-16,fr1719781,F19122396,loc1719781,ci1719781,sp1719781,sa1719781,fa1719781,d1719781
1719782,2019-11-16,fr1719782,F19122411,loc1719782,ci1719782,sp1719782,sa1719782,fa1719782,d1719782
1719783,2019-11-16,fr1719783,F19122447,loc1719783,ci1719783,sp1719783,sa1719783,fa1719783,d1719783
1719784,2019-11-16,fr1719784,F19122457,loc1719784,ci1719784,sp1719784,sa1719784,fa1719784,d1719784
1719785,2019-11-16,fr1719785,F19122464,loc1719785,ci1719785,sp1719785,sa1719785,fa1719785,d1719785
1719786,2019-11-16,fr1719786,F19122480,loc1719786,ci1719786,sp1719786,sa1719786,fa1719786,d1719786
1719787,2019-11-16,fr1719787,F19122482,loc1719787,ci1719787,sp1719787,sa1719787,fa1719787,d1719787
1719788,2019-11-17,fr1719788,F19122589,loc1719788,ci1719788,sp1719788,sa1719788,fa1719788,d1719788
1719789,2020-06-20,fr1719789,F20059258,loc1719789,ci1719789,sp1719789,sa1719789,fa1719789,d1719789
1719790,2020-06-20,fr1719790,F20059419,loc1719790,ci1719790,sp1719790,sa1719790,fa1719790,d1719790
1719791,2020-06-20,fr1719791,F20059299,loc1719791,ci1719791,sp1719791,sa1719791,fa1719791,d1719791
1719792,2020-06-20,fr1719792,F20059309,loc1719792,ci1719792,sp1719792,sa1719792,fa1719792,d1719792
1719793,2020-06-20,fr1719793,F20059317,loc1719793,ci1719793,sp1719793,sa1719793,fa1719793,d1719793
1719794,2020-06-20,fr1719794,F20059340,loc1719794,ci1719794,sp1719794,sa1719794,fa1719794,d1719794
1719795,2020-06-20,fr1719795,F20059377,loc1719795,ci1719795,sp1719795,sa1719795,fa1719795,d1719795
1719796,2020-06-20,fr1719796,F20059380,loc1719796,ci1719796,sp1719796,sa1719796,fa1719796,d1719796
1719797,2020-06-20,fr1719797,F20059389,loc1719797,ci1719797,sp1719797,sa1719797,fa1719797,d1719797
1719798,2020-06-20,fr1719798,F20059406,loc1719798,ci1719798,sp1719798,sa1719798,fa1719798,d1719798
1719799,2020-06-20,fr1719799,F20059408,loc1719799,ci1719799,sp1719799,sa1719799,fa1719799,d1719799
1719800,2020-06-20,fr1719800,F20059425,loc1719800,ci1719800,sp1719800,sa1719800,fa1719800,d1719800
1719801,2020-06-20,fr1719801,F20059426,loc1719801,ci1719801,sp1719801,sa1719801,fa1719801,d1719801
1719802,2020-06-20,fr1719802,F20059432,loc1719802,ci1719802,sp1719802,sa1719802,fa1719802,d1719802
1719803,2020-06-21,fr1719803,F20059477,loc1719803,ci1719803,sp1719803,sa1719803,fa1719803,d1719803
1719804,2020-06-21,fr1719804,F20059480,loc1719804,ci1719804,sp1719804,sa1719804,fa1719804,d1719804
1719805,2020-06-21,fr1719805,F20059481,loc1719805,ci1719805,sp1719805,sa1719805,fa1719805,d1719805
1719806,2019-11-19,fr1719806,F19123443,loc1719806,ci1719806,sp1719806,sa1719806,fa1719806,d1719806
1719807,2019-11-19,fr1719807,F19123494,loc1719807,ci1719807,sp1719807,sa1719807,fa1719807,d1719807
1719808,2019-11-19,fr1719808,F19123524,loc1719808,ci1719808,sp1719808,sa1719808,fa1719808,d1719808
1719809,2019-11-20,fr1719809,F19123583,loc1719809,ci1719809,sp1719809,sa1719809,fa1719809,d1719809
1719810,2019-11-20,fr1719810,F19123589,loc1719810,ci1719810,sp1719810,sa1719810,fa1719810,d1719810
1719811,2020-06-21,fr1719811,F20059485,loc1719811,ci1719811,sp1719811,sa1719811,fa1719811,d1719811
1719812,2020-06-21,fr1719812,F20059487,loc1719812,ci1719812,sp1719812,sa1719812,fa1719812,d1719812
1719813,2020-06-21,fr1719813,F20059491,loc1719813,ci1719813,sp1719813,sa1719813,fa1719813,d1719813
1719814,2021-06-16,fr1719814,F21058625,loc1719814,ci1719814,sp1719814,sa1719814,fa1719814,d1719814
1719815,2020-11-20,fr1719815,F20115832,loc1719815,ci1719815,sp1719815,sa1719815,fa1719815,d1719815
1719816,2020-11-20,fr1719816,F20115845,loc1719816,ci1719816,sp1719816,sa1719816,fa1719816,d1719816
1719817,2020-11-20,fr1719817,F20115900,loc1719817,ci1719817,sp1719817,sa1719817,fa1719817,d1719817
1719818,2020-11-20,fr1719818,F20115966,loc1719818,ci1719818,sp1719818,sa1719818,fa1719818,d1719818
1719819,2020-11-20,fr1719819,F20116036,loc1719819,ci1719819,sp1719819,sa1719819,fa1719819,d1719819
1719820,2020-11-20,fr1719820,F20116047,loc1719820,ci1719820,sp1719820,sa1719820,fa1719820,d1719820
1719821,2020-11-20,fr1719821,F20116050,loc1719821,ci1719821,sp1719821,sa1719821,fa1719821,d1719821
1719822,2020-11-20,fr1719822,F20116052,loc1719822,ci1719822,sp1719822,sa1719822,fa1719822,d1719822
1719823,2020-11-20,fr1719823,F20116065,loc1719823,ci1719823,sp1719823,sa1719823,fa1719823,d1719823
1719824,2020-11-21,fr1719824,F20116168,loc1719824,ci1719824,sp1719824,sa1719824,fa1719824,d1719824
1719825,2020-11-21,fr1719825,F20116213,loc1719825,ci1719825,sp1719825,sa1719825,fa1719825,d1719825
1719826,2020-11-21,fr1719826,F20116369,loc1719826,ci1719826,sp1719826,sa1719826,fa1719826,d1719826
1719827,2020-11-22,fr1719827,F20116504,loc1719827,ci1719827,sp1719827,sa1719827,fa1719827,d1719827
1719828,2020-11-22,fr1719828,F20116522,loc1719828,ci1719828,sp1719828,sa1719828,fa1719828,d1719828
1719829,2020-11-22,fr1719829,F20116682,loc1719829,ci1719829,sp1719829,sa1719829,fa1719829,d1719829
1719830,2020-11-21,fr1719830,F20116226,loc1719830,ci1719830,sp1719830,sa1719830,fa1719830,d1719830
1719831,2020-11-21,fr1719831,F20116242,loc1719831,ci1719831,sp1719831,sa1719831,fa1719831,d1719831
1719832,2020-11-21,fr1719832,F20116274,loc1719832,ci1719832,sp1719832,sa1719832,fa1719832,d1719832
1719833,2020-11-21,fr1719833,F20116285,loc1719833,ci1719833,sp1719833,sa1719833,fa1719833,d1719833
1719834,2020-11-21,fr1719834,F20116310,loc1719834,ci1719834,sp1719834,sa1719834,fa1719834,d1719834
1719835,2020-11-21,fr1719835,F20116314,loc1719835,ci1719835,sp1719835,sa1719835,fa1719835,d1719835
1719836,2020-11-21,fr1719836,F20116404,loc1719836,ci1719836,sp1719836,sa1719836,fa1719836,d1719836
1719837,2020-11-21,fr1719837,F20116417,loc1719837,ci1719837,sp1719837,sa1719837,fa1719837,d1719837
1719838,2020-11-21,fr1719838,F20116425,loc1719838,ci1719838,sp1719838,sa1719838,fa1719838,d1719838
1719839,2020-11-21,fr1719839,F20116426,loc1719839,ci1719839,sp1719839,sa1719839,fa1719839,d1719839
1719840,2020-11-22,fr1719840,F20116474,loc1719840,ci1719840,sp1719840,sa1719840,fa1719840,d1719840
1719841,2020-11-22,fr1719841,F20116507,loc1719841,ci1719841,sp1719841,sa1719841,fa1719841,d1719841
1719842,2020-11-22,fr1719842,F20116519,loc1719842,ci1719842,sp1719842,sa1719842,fa1719842,d1719842
1719843,2020-11-22,fr1719843,F20116529,loc1719843,ci1719843,sp1719843,sa1719843,fa1719843,d1719843
1719844,2020-11-22,fr1719844,F20116532,loc1719844,ci1719844,sp1719844,sa1719844,fa1719844,d1719844
1719845,2020-11-22,fr1719845,F20116613,loc1719845,ci1719845,sp1719845,sa1719845,fa1719845,d1719845
