id,sp_operation,sp_presence
sp1717173,,
sp1717174,8,3
sp1717175,,
sp1717176,3,2
sp1717177,,
sp1717178,,
sp1717179,,
sp1717180,,
sp1717181,,
sp1717182,,
sp1717183,,
sp1717184,,
sp1717185,,
sp1717186,2,9
sp1717187,,
sp1717188,,
sp1717189,,
sp1717190,8,3
sp1717191,8,3
sp1717192,9,9
sp1717193,,
sp1717194,,
sp1717195,,
sp1717196,,
sp1717197,8,3
sp1717198,,
sp1717199,,
sp1717200,8,3
sp1717201,,
sp1717202,2,1
sp1717203,,
sp1717204,,
sp1717205,9,9
sp1717206,8,3
sp1717207,,
sp1717208,,
sp1717209,,
sp1717210,,
sp1717211,,
sp1717212,1,1
sp1717213,,
sp1717214,,
sp1717215,,
sp1717216,,
sp1717217,,
sp1717218,,
sp1717219,,
sp1717220,,
sp1717221,,
sp1717222,2,2
sp1717223,2,2
sp1717224,,
sp1717225,,
sp1717226,,
sp1717227,,
sp1717228,8,3
sp1717229,,
sp1717230,2,9
sp1717231,,
sp1717232,,
sp1717233,,
sp1717234,8,3
sp1717235,,
sp1717236,,
sp1717237,,
sp1717238,8,3
sp1717239,8,3
sp1717240,,
sp1717241,9,9
sp1717242,8,3
sp1717243,,
sp1717244,,
sp1717245,8,3
sp1717246,,
sp1717247,,
sp1717248,8,9
sp1717249,,
sp1717250,,
sp1717251,,
sp1717252,,
sp1717253,,
sp1717254,,
sp1717255,,
sp1717256,8,3
sp1717257,,
sp1717258,,
sp1717259,,
sp1717260,8,3
sp1717261,8,3
sp1717262,,
sp1717263,,
sp1717264,,
sp1717265,9,9
sp1717266,,
sp1717267,,
sp1717268,,
sp1717269,,
sp1717270,8,3
sp1717271,8,3
sp1717272,,
sp1717273,,
sp1717274,,
sp1717275,,
sp1717276,,
sp1717277,,
sp1717278,2,2
sp1717279,,
sp1717280,,
sp1717281,,
sp1717282,,
sp1717283,,
sp1717284,,
sp1717285,8,3
sp1717286,8,3
sp1717287,,
sp1717288,,
sp1717289,,
sp1717290,,
sp1717291,,
sp1717292,9,9
sp1717293,,
sp1717294,,
sp1717295,3,1
sp1717296,8,9
sp1717297,2,2
sp1717298,8,9
sp1717299,,
sp1717300,,
sp1717301,,
sp1717302,8,3
sp1717303,,
sp1717304,,
sp1717305,8,3
sp1717306,,
sp1717307,,
sp1717308,,
sp1717309,8,3
sp1717310,,
sp1717311,9,9
sp1717312,,
sp1717313,8,3
sp1717314,8,3
sp1717315,,
sp1717316,,
sp1717317,,
sp1717318,,
sp1717319,,
sp1717320,,
sp1717321,2,1
sp1717322,8,3
sp1717323,,
sp1717324,3,1
sp1717325,9,9
sp1717326,8,3
sp1717327,,
sp1717328,,
sp1717329,,
sp1717330,8,3
sp1717331,,
sp1717332,,
sp1717333,,
sp1717334,4,9
sp1717335,,
sp1717336,8,3
sp1717337,,
sp1717338,,
sp1717339,,
sp1717340,2,9
sp1717341,,
sp1717342,,
sp1717343,9,9
sp1717344,,
sp1717345,,
sp1717346,,
sp1717347,,
sp1717348,,
sp1717349,,
sp1717350,,
sp1717351,,
sp1717352,8,3
sp1717353,3,1
sp1717354,8,3
sp1717355,5,9
sp1717356,9,9
sp1717357,,
sp1717358,,
sp1717359,,
sp1717360,,
sp1717361,,
sp1717362,9,1
sp1717363,,
sp1717364,8,3
sp1717365,,
sp1717366,8,3
sp1717367,,
sp1717368,,
sp1717369,,
sp1717370,,
sp1717371,,
sp1717372,,
sp1717373,8,3
sp1717374,,
sp1717375,,
sp1717376,,
sp1717377,,
sp1717378,,
sp1717379,,
sp1717380,2,9
sp1717381,,
sp1717382,8,9
sp1717383,8,3
sp1717384,8,3
sp1717385,3,1
sp1717386,,
sp1717387,8,3
sp1717388,,
sp1717389,1,1
sp1717390,,
sp1717391,1,1
sp1717392,,
sp1717393,,
sp1717394,,
sp1717395,,
sp1717396,,
sp1717397,8,3
sp1717398,2,2
sp1717399,,
sp1717400,,
sp1717401,,
sp1717402,,
sp1717403,8,3
sp1717404,,
sp1717405,,
sp1717406,,
sp1717407,8,3
sp1717408,,
sp1717409,,
sp1717410,,
sp1717411,,
sp1717412,8,3
sp1717413,,
sp1717414,8,3
sp1717415,8,3
sp1717416,,
sp1717417,2,2
sp1717418,,
sp1717419,8,3
sp1717420,8,3
sp1717421,3,1
sp1717422,,
sp1717423,,
sp1717424,,
sp1717425,,
sp1717426,,
sp1717427,9,9
sp1717428,1,2
sp1717429,3,2
sp1717430,9,9
sp1717431,,
sp1717432,3,9
sp1717433,1,2
sp1717434,8,3
sp1717435,8,3
sp1717436,,
sp1717437,,
sp1717438,3,2
sp1717439,3,1
sp1717440,,
sp1717441,,
sp1717442,8,3
sp1717443,,
sp1717444,8,3
sp1717445,2,1
sp1717446,,
sp1717447,,
sp1717448,2,9
sp1717449,,
sp1717450,,
sp1717451,,
sp1717452,8,3
sp1717453,,
sp1717454,2,2
sp1717455,8,3
sp1717456,,
sp1717457,,
sp1717458,,
sp1717459,8,3
sp1717460,,
sp1717461,1,1
sp1717462,,
sp1717463,,
sp1717464,,
sp1717465,9,9
sp1717466,,
sp1717467,,
sp1717468,,
sp1717469,8,3
sp1717470,8,3
sp1717471,,
sp1717472,8,3
sp1717473,,
sp1717474,,
sp1717475,,
sp1717476,8,3
sp1717477,,
sp1717478,,
sp1717479,,
sp1717480,,
sp1717481,8,3
sp1717482,,
sp1717483,,
sp1717484,,
sp1717485,,
sp1717486,,
sp1717487,,
sp1717488,,
sp1717489,3,9
sp1717490,,
sp1717491,,
sp1717492,,
sp1717493,,
sp1717494,,
sp1717495,,
sp1717496,,
sp1717497,,
sp1717498,,
sp1717499,,
sp1717500,,
sp1717501,,
sp1717502,8,3
sp1717503,8,3
sp1717504,8,3
sp1717505,8,3
sp1717506,,
sp1717507,,
sp1717508,,
sp1717509,,
sp1717510,,
sp1717511,,
sp1717512,,
sp1717513,,
sp1717514,,
sp1717515,,
sp1717516,8,3
sp1717517,8,9
sp1717518,,
sp1717519,,
sp1717520,8,3
sp1717521,8,9
sp1717522,8,3
sp1717523,,
sp1717524,8,3
sp1717525,,
sp1717526,,
sp1717527,,
sp1717528,3,1
sp1717529,9,9
sp1717530,,
sp1717531,,
sp1717532,,
sp1717533,,
sp1717534,,
sp1717535,,
sp1717536,,
sp1717537,9,9
sp1717538,,
sp1717539,,
sp1717540,,
sp1717541,,
sp1717542,,
sp1717543,8,3
sp1717544,8,3
sp1717545,,
sp1717546,8,3
sp1717547,8,3
sp1717548,,
sp1717549,8,3
sp1717550,2,2
sp1717551,,
sp1717552,,
sp1717553,2,2
sp1717554,,
sp1717555,,
sp1717556,,
sp1717557,,
sp1717558,,
sp1717559,,
sp1717560,8,3
sp1717561,8,3
sp1717562,,
sp1717563,,
sp1717564,2,9
sp1717565,,
sp1717566,,
sp1717567,,
sp1717568,,
sp1717569,,
sp1717570,8,3
sp1717571,,
sp1717572,,
sp1717573,9,9
sp1717574,8,3
sp1717575,,
sp1717576,8,9
sp1717577,,
sp1717578,8,3
sp1717579,,
sp1717580,,
sp1717581,8,3
sp1717582,3,9
sp1717583,,
sp1717584,,
sp1717585,2,2
sp1717586,,
sp1717587,8,3
sp1717588,,
sp1717589,,
sp1717590,,
sp1717591,8,3
sp1717592,,
sp1717593,,
sp1717594,,
sp1717595,2,1
sp1717596,,
sp1717597,,
sp1717598,,
sp1717599,,
sp1717600,9,9
sp1717601,,
sp1717602,9,9
sp1717603,,
sp1717604,,
sp1717605,2,9
sp1717606,,
sp1717607,,
sp1717608,,
sp1717609,,
sp1717610,,
sp1717611,8,3
sp1717612,8,9
sp1717613,,
sp1717614,8,3
sp1717615,,
sp1717616,8,3
sp1717617,,
sp1717618,,
sp1717619,,
sp1717620,,
sp1717621,8,3
sp1717622,2,1
sp1717623,8,3
sp1717624,8,3
sp1717625,8,9
sp1717626,,
sp1717627,,
sp1717628,,
sp1717629,,
sp1717630,3,2
sp1717631,,
sp1717632,,
sp1717633,,
sp1717634,,
sp1717635,1,1
sp1717636,,
sp1717637,,
sp1717638,2,2
sp1717639,8,3
sp1717640,,
sp1717641,,
sp1717642,,
sp1717643,,
sp1717644,,
sp1717645,,
sp1717646,,
sp1717647,,
sp1717648,,
sp1717649,,
sp1717650,,
sp1717651,,
sp1717652,,
sp1717653,,
sp1717654,,
sp1717655,,
sp1717656,,
sp1717657,,
sp1717658,,
sp1717659,,
sp1717660,,
sp1717661,,
sp1717662,,
sp1717663,8,3
sp1717664,2,2
sp1717665,,
sp1717666,,
sp1717667,9,9
sp1717668,,
sp1717669,,
sp1717670,,
sp1717671,,
sp1717672,1,2
sp1717673,,
sp1717674,3,1
sp1717675,,
sp1717676,,
sp1717677,,
sp1717678,,
sp1717679,2,2
sp1717680,,
sp1717681,1,1
sp1717682,,
sp1717683,,
sp1717684,,
sp1717685,,
sp1717686,,
sp1717687,,
sp1717688,5,1
sp1717689,,
sp1717690,8,3
sp1717691,,
sp1717692,,
sp1717693,,
sp1717694,,
sp1717695,,
sp1717696,,
sp1717697,8,9
sp1717698,,
sp1717699,,
sp1717700,,
sp1717701,1,1
sp1717702,8,3
sp1717703,8,3
sp1717704,8,3
sp1717705,,
sp1717706,,
sp1717707,8,3
sp1717708,2,2
sp1717709,,
sp1717710,,
sp1717711,,
sp1717712,,
sp1717713,,
sp1717714,9,9
sp1717715,,
sp1717716,,
sp1717717,,
sp1717718,,
sp1717719,,
sp1717720,,
sp1717721,,
sp1717722,,
sp1717723,8,3
sp1717724,2,9
sp1717725,,
sp1717726,,
sp1717727,,
sp1717728,,
sp1717729,,
sp1717730,,
sp1717731,9,9
sp1717732,8,3
sp1717733,,
sp1717734,8,3
sp1717735,8,3
sp1717736,,
sp1717737,,
sp1717738,,
sp1717739,1,9
sp1717740,,
sp1717741,,
sp1717742,,
sp1717743,,
sp1717744,8,3
sp1717745,,
sp1717746,,
sp1717747,,
sp1717748,,
sp1717749,2,2
sp1717750,,
sp1717751,,
sp1717752,,
sp1717753,8,3
sp1717754,,
sp1717755,,
sp1717756,8,3
sp1717757,,
sp1717758,,
sp1717759,8,3
sp1717760,,
sp1717761,1,2
sp1717762,,
sp1717763,8,3
sp1717764,,
sp1717765,9,9
sp1717766,,
sp1717767,8,3
sp1717768,,
sp1717769,,
sp1717770,8,9
sp1717771,,
sp1717772,,
sp1717773,,
sp1717774,,
sp1717775,,
sp1717776,8,3
sp1717777,,
sp1717778,,
sp1717779,,
sp1717780,8,3
sp1717781,,
sp1717782,,
sp1717783,,
sp1717784,,
sp1717785,,
sp1717786,8,9
sp1717787,,
sp1717788,3,1
sp1717789,,
sp1717790,,
sp1717791,8,3
sp1717792,8,3
sp1717793,,
sp1717794,,
sp1717795,8,3
sp1717796,,
sp1717797,,
sp1717798,,
sp1717799,2,9
sp1717800,,
sp1717801,,
sp1717802,,
sp1717803,,
sp1717804,2,1
sp1717805,,
sp1717806,8,3
sp1717807,,
sp1717808,,
sp1717809,,
sp1717810,,
sp1717811,,
sp1717812,3,9
sp1717813,1,2
sp1717814,,
sp1717815,,
sp1717816,,
sp1717817,,
sp1717818,,
sp1717819,,
sp1717820,8,3
sp1717821,1,1
sp1717822,,
sp1717823,8,3
sp1717824,,
sp1717825,1,1
sp1717826,,
sp1717827,,
sp1717828,,
sp1717829,8,3
sp1717830,,
sp1717831,,
sp1717832,2,1
sp1717833,8,3
sp1717834,,
sp1717835,,
sp1717836,8,3
sp1717837,,
sp1717838,,
sp1717839,9,9
sp1717840,,
sp1717841,,
sp1717842,8,3
sp1717843,,
sp1717844,,
sp1717845,,
sp1717846,8,3
sp1717847,,
sp1717848,,
sp1717849,,
sp1717850,2,9
sp1717851,,
sp1717852,,
sp1717853,8,3
sp1717854,8,3
sp1717855,8,3
sp1717856,,
sp1717857,,
sp1717858,,
sp1717859,8,3
sp1717860,,
sp1717861,,
sp1717862,8,3
sp1717863,8,3
sp1717864,8,3
sp1717865,,
sp1717866,,
sp1717867,,
sp1717868,,
sp1717869,8,9
sp1717870,,
sp1717871,,
sp1717872,,
sp1717873,,
sp1717874,8,3
sp1717875,,
sp1717876,1,1
sp1717877,,
sp1717878,8,3
sp1717879,8,3
sp1717880,,
sp1717881,,
sp1717882,8,3
sp1717883,,
sp1717884,,
sp1717885,,
sp1717886,,
sp1717887,,
sp1717888,,
sp1717889,,
sp1717890,,
sp1717891,,
sp1717892,,
sp1717893,,
sp1717894,,
sp1717895,,
sp1717896,,
sp1717897,8,3
sp1717898,,
sp1717899,8,3
sp1717900,,
sp1717901,2,2
sp1717902,,
sp1717903,,
sp1717904,,
sp1717905,,
sp1717906,8,9
sp1717907,8,3
sp1717908,8,3
sp1717909,8,3
sp1717910,,
sp1717911,8,3
sp1717912,,
sp1717913,,
sp1717914,8,3
sp1717915,,
sp1717916,8,3
sp1717917,,
sp1717918,,
sp1717919,,
sp1717920,,
sp1717921,,
sp1717922,,
sp1717923,1,1
sp1717924,8,3
sp1717925,8,3
sp1717926,8,3
sp1717927,8,3
sp1717928,,
sp1717929,,
sp1717930,,
sp1717931,,
sp1717932,,
sp1717933,8,3
sp1717934,,
sp1717935,,
sp1717936,,
sp1717937,,
sp1717938,,
sp1717939,,
sp1717940,,
sp1717941,,
sp1717942,,
sp1717943,,
sp1717944,,
sp1717945,,
sp1717946,8,3
sp1717947,,
sp1717948,,
sp1717949,,
sp1717950,,
sp1717951,,
sp1717952,,
sp1717953,8,3
sp1717954,8,3
sp1717955,,
sp1717956,,
sp1717957,,
sp1717958,,
sp1717959,,
sp1717960,8,3
sp1717961,8,3
sp1717962,8,3
sp1717963,8,3
sp1717964,9,1
sp1717965,,
sp1717966,,
sp1717967,,
sp1717968,,
sp1717969,,
sp1717970,9,9
sp1717971,,
sp1717972,,
sp1717973,,
sp1717974,,
sp1717975,,
sp1717976,,
sp1717977,,
sp1717978,8,3
sp1717979,,
sp1717980,,
sp1717981,8,3
sp1717982,,
sp1717983,,
sp1717984,8,3
sp1717985,8,3
sp1717986,,
sp1717987,,
sp1717988,,
sp1717989,,
sp1717990,8,3
sp1717991,8,3
sp1717992,,
sp1717993,,
sp1717994,8,3
sp1717995,8,3
sp1717996,,
sp1717997,,
sp1717998,,
sp1717999,,
sp1718000,,
sp1718001,,
sp1718002,,
sp1718003,,
sp1718004,,
sp1718005,,
sp1718006,,
sp1718007,,
sp1718008,,
sp1718009,,
sp1718010,8,3
sp1718011,1,1
sp1718012,8,3
sp1718013,8,3
sp1718014,,
sp1718015,,
sp1718016,2,2
sp1718017,,
sp1718018,,
sp1718019,,
sp1718020,,
sp1718021,8,3
sp1718022,,
sp1718023,,
sp1718024,8,3
sp1718025,2,2
sp1718026,,
sp1718027,,
sp1718028,,
sp1718029,,
sp1718030,8,3
sp1718031,,
sp1718032,5,3
sp1718033,8,3
sp1718034,8,3
sp1718035,,
sp1718036,1,1
sp1718037,8,9
sp1718038,,
sp1718039,,
sp1718040,9,9
sp1718041,,
sp1718042,9,9
sp1718043,,
sp1718044,,
sp1718045,1,2
sp1718046,,
sp1718047,,
sp1718048,,
sp1718049,8,3
sp1718050,8,3
sp1718051,8,9
sp1718052,,
sp1718053,,
sp1718054,,
sp1718055,,
sp1718056,,
sp1718057,,
sp1718058,,
sp1718059,,
sp1718060,,
sp1718061,,
sp1718062,2,2
sp1718063,,
sp1718064,,
sp1718065,1,1
sp1718066,,
sp1718067,,
sp1718068,8,3
sp1718069,,
sp1718070,,
sp1718071,,
sp1718072,,
sp1718073,,
sp1718074,,
sp1718075,,
sp1718076,,
sp1718077,,
sp1718078,8,3
sp1718079,,
sp1718080,,
sp1718081,,
sp1718082,1,1
sp1718083,,
sp1718084,,
sp1718085,,
sp1718086,8,3
sp1718087,2,2
sp1718088,,
sp1718089,,
sp1718090,,
sp1718091,,
sp1718092,,
sp1718093,,
sp1718094,,
sp1718095,,
sp1718096,,
sp1718097,,
sp1718098,,
sp1718099,,
sp1718100,,
sp1718101,,
sp1718102,,
sp1718103,,
sp1718104,,
sp1718105,8,3
sp1718106,,
sp1718107,,
sp1718108,,
sp1718109,,
sp1718110,,
sp1718111,2,1
sp1718112,,
sp1718113,,
sp1718114,,
sp1718115,,
sp1718116,,
sp1718117,,
sp1718118,,
sp1718119,8,3
sp1718120,8,3
sp1718121,,
sp1718122,,
sp1718123,,
sp1718124,,
sp1718125,,
sp1718126,,
sp1718127,,
sp1718128,,
sp1718129,8,3
sp1718130,,
sp1718131,,
sp1718132,,
sp1718133,,
sp1718134,,
sp1718135,,
sp1718136,,
sp1718137,8,3
sp1718138,2,1
sp1718139,,
sp1718140,8,3
sp1718141,,
sp1718142,,
sp1718143,1,1
sp1718144,,
sp1718145,,
sp1718146,8,3
sp1718147,,
sp1718148,8,3
sp1718149,,
sp1718150,8,3
sp1718151,,
sp1718152,,
sp1718153,,
sp1718154,,
sp1718155,8,3
sp1718156,,
sp1718157,8,3
sp1718158,,
sp1718159,8,3
sp1718160,,
sp1718161,8,3
sp1718162,,
sp1718163,8,3
sp1718164,8,3
sp1718165,,
sp1718166,,
sp1718167,,
sp1718168,,
sp1718169,,
sp1718170,,
sp1718171,,
sp1718172,9,9
sp1718173,,
sp1718174,,
sp1718175,,
sp1718176,,
sp1718177,,
sp1718178,,
sp1718179,,
sp1718180,,
sp1718181,,
sp1718182,,
sp1718183,,
sp1718184,1,1
sp1718185,,
sp1718186,9,9
sp1718187,,
sp1718188,,
sp1718189,,
sp1718190,,
sp1718191,,
sp1718192,,
sp1718193,1,1
sp1718194,8,3
sp1718195,,
sp1718196,,
sp1718197,,
sp1718198,,
sp1718199,,
sp1718200,8,3
sp1718201,3,1
sp1718202,8,9
sp1718203,,
sp1718204,,
sp1718205,,
sp1718206,8,3
sp1718207,8,3
sp1718208,8,3
sp1718209,4,9
sp1718210,2,2
sp1718211,8,3
sp1718212,8,3
sp1718213,9,9
sp1718214,8,3
sp1718215,,
sp1718216,8,3
sp1718217,8,3
sp1718218,,
sp1718219,,
sp1718220,,
sp1718221,,
sp1718222,,
sp1718223,,
sp1718224,,
sp1718225,,
sp1718226,,
sp1718227,,
sp1718228,,
sp1718229,,
sp1718230,,
sp1718231,2,2
sp1718232,8,3
sp1718233,,
sp1718234,,
sp1718235,,
sp1718236,,
sp1718237,,
sp1718238,,
sp1718239,,
sp1718240,,
sp1718241,,
sp1718242,2,2
sp1718243,,
sp1718244,,
sp1718245,,
sp1718246,9,9
sp1718247,,
sp1718248,,
sp1718249,8,3
sp1718250,8,3
sp1718251,3,1
sp1718252,,
sp1718253,8,3
sp1718254,8,9
sp1718255,,
sp1718256,8,3
sp1718257,,
sp1718258,,
sp1718259,8,9
sp1718260,3,9
sp1718261,1,1
sp1718262,,
sp1718263,8,3
sp1718264,1,1
sp1718265,,
sp1718266,,
sp1718267,8,3
sp1718268,,
sp1718269,,
sp1718270,,
sp1718271,8,3
sp1718272,,
sp1718273,,
sp1718274,,
sp1718275,,
sp1718276,,
sp1718277,,
sp1718278,,
sp1718279,,
sp1718280,,
sp1718281,8,3
sp1718282,,
sp1718283,,
sp1718284,8,3
sp1718285,,
sp1718286,,
sp1718287,,
sp1718288,,
sp1718289,,
sp1718290,,
sp1718291,,
sp1718292,,
sp1718293,,
sp1718294,,
sp1718295,,
sp1718296,,
sp1718297,,
sp1718298,,
sp1718299,8,3
sp1718300,8,3
sp1718301,2,9
sp1718302,,
sp1718303,8,3
sp1718304,,
sp1718305,,
sp1718306,8,3
sp1718307,,
sp1718308,,
sp1718309,,
sp1718310,,
sp1718311,,
sp1718312,,
sp1718313,2,2
sp1718314,,
sp1718315,,
sp1718316,8,3
sp1718317,,
sp1718318,,
sp1718319,,
sp1718320,,
sp1718321,,
sp1718322,,
sp1718323,,
sp1718324,8,3
sp1718325,,
sp1718326,3,1
sp1718327,,
sp1718328,,
sp1718329,,
sp1718330,,
sp1718331,,
sp1718332,,
sp1718333,,
sp1718334,,
sp1718335,3,1
sp1718336,1,1
sp1718337,8,3
sp1718338,8,3
sp1718339,8,3
sp1718340,8,3
sp1718341,,
sp1718342,,
sp1718343,8,3
sp1718344,8,3
sp1718345,,
sp1718346,,
sp1718347,,
sp1718348,,
sp1718349,2,9
sp1718350,1,1
sp1718351,,
sp1718352,,
sp1718353,,
sp1718354,,
sp1718355,9,3
sp1718356,8,3
sp1718357,,
sp1718358,2,2
sp1718359,,
sp1718360,8,3
sp1718361,8,3
sp1718362,,
sp1718363,,
sp1718364,3,9
sp1718365,,
sp1718366,,
sp1718367,8,3
sp1718368,,
sp1718369,,
sp1718370,,
sp1718371,,
sp1718372,8,3
sp1718373,3,1
sp1718374,9,9
sp1718375,,
sp1718376,,
sp1718377,,
sp1718378,,
sp1718379,,
sp1718380,8,3
sp1718381,8,3
sp1718382,,
sp1718383,8,3
sp1718384,,
sp1718385,8,3
sp1718386,,
sp1718387,8,3
sp1718388,,
sp1718389,,
sp1718390,,
sp1718391,5,9
sp1718392,,
sp1718393,8,3
sp1718394,,
sp1718395,,
sp1718396,,
sp1718397,,
sp1718398,,
sp1718399,,
sp1718400,,
sp1718401,,
sp1718402,,
sp1718403,,
sp1718404,,
sp1718405,,
sp1718406,8,3
sp1718407,8,3
sp1718408,,
sp1718409,,
sp1718410,,
sp1718411,,
sp1718412,,
sp1718413,,
sp1718414,,
sp1718415,,
sp1718416,2,9
sp1718417,,
sp1718418,,
sp1718419,,
sp1718420,,
sp1718421,,
sp1718422,2,1
sp1718423,,
sp1718424,,
sp1718425,8,3
sp1718426,,
sp1718427,,
sp1718428,,
sp1718429,,
sp1718430,,
sp1718431,,
sp1718432,8,3
sp1718433,8,3
sp1718434,,
sp1718435,1,1
sp1718436,9,9
sp1718437,,
sp1718438,8,3
sp1718439,8,3
sp1718440,,
sp1718441,,
sp1718442,,
sp1718443,1,2
sp1718444,,
sp1718445,8,3
sp1718446,2,2
sp1718447,,
sp1718448,,
sp1718449,8,3
sp1718450,,
sp1718451,,
sp1718452,1,1
sp1718453,8,9
sp1718454,,
sp1718455,,
sp1718456,,
sp1718457,,
sp1718458,8,3
sp1718459,,
sp1718460,8,3
sp1718461,,
sp1718462,,
sp1718463,8,3
sp1718464,,
sp1718465,,
sp1718466,8,3
sp1718467,,
sp1718468,,
sp1718469,,
sp1718470,1,1
sp1718471,,
sp1718472,8,3
sp1718473,,
sp1718474,,
sp1718475,,
sp1718476,9,9
sp1718477,,
sp1718478,8,3
sp1718479,,
sp1718480,,
sp1718481,,
sp1718482,2,2
sp1718483,,
sp1718484,8,3
sp1718485,,
sp1718486,,
sp1718487,,
sp1718488,,
sp1718489,,
sp1718490,,
sp1718491,8,3
sp1718492,,
sp1718493,8,3
sp1718494,3,9
sp1718495,,
sp1718496,,
sp1718497,,
sp1718498,8,3
sp1718499,,
sp1718500,,
sp1718501,,
sp1718502,,
sp1718503,,
sp1718504,,
sp1718505,,
sp1718506,,
sp1718507,2,2
sp1718508,,
sp1718509,,
sp1718510,8,3
sp1718511,8,3
sp1718512,4,9
sp1718513,,
sp1718514,,
sp1718515,,
sp1718516,2,2
sp1718517,1,1
sp1718518,,
sp1718519,8,3
sp1718520,8,3
sp1718521,,
sp1718522,,
sp1718523,,
sp1718524,,
sp1718525,8,3
sp1718526,,
sp1718527,,
sp1718528,,
sp1718529,,
sp1718530,,
sp1718531,1,2
sp1718532,,
sp1718533,8,3
sp1718534,8,3
sp1718535,3,2
sp1718536,,
sp1718537,,
sp1718538,8,3
sp1718539,8,9
sp1718540,,
sp1718541,,
sp1718542,,
sp1718543,8,3
sp1718544,8,3
sp1718545,,
sp1718546,,
sp1718547,8,3
sp1718548,,
sp1718549,,
sp1718550,,
sp1718551,8,3
sp1718552,2,9
sp1718553,,
sp1718554,,
sp1718555,,
sp1718556,8,3
sp1718557,,
sp1718558,8,3
sp1718559,,
sp1718560,,
sp1718561,8,3
sp1718562,,
sp1718563,,
sp1718564,8,3
sp1718565,,
sp1718566,,
sp1718567,8,3
sp1718568,,
sp1718569,8,3
sp1718570,,
sp1718571,8,3
sp1718572,,
sp1718573,,
sp1718574,8,3
sp1718575,,
sp1718576,,
sp1718577,,
sp1718578,,
sp1718579,,
sp1718580,8,3
sp1718581,8,3
sp1718582,9,9
sp1718583,1,1
sp1718584,,
sp1718585,,
sp1718586,,
sp1718587,2,2
sp1718588,,
sp1718589,,
sp1718590,,
sp1718591,,
sp1718592,,
sp1718593,,
sp1718594,,
sp1718595,8,3
sp1718596,,
sp1718597,,
sp1718598,2,2
sp1718599,,
sp1718600,,
sp1718601,8,3
sp1718602,,
sp1718603,,
sp1718604,,
sp1718605,,
sp1718606,8,3
sp1718607,8,3
sp1718608,,
sp1718609,8,3
sp1718610,,
sp1718611,,
sp1718612,,
sp1718613,,
sp1718614,,
sp1718615,,
sp1718616,,
sp1718617,,
sp1718618,,
sp1718619,,
sp1718620,8,3
sp1718621,5,2
sp1718622,,
sp1718623,,
sp1718624,,
sp1718625,,
sp1718626,8,3
sp1718627,,
sp1718628,,
sp1718629,,
sp1718630,,
sp1718631,8,3
sp1718632,8,3
sp1718633,8,3
sp1718634,,
sp1718635,9,9
sp1718636,,
sp1718637,,
sp1718638,8,3
sp1718639,8,3
sp1718640,,
sp1718641,2,2
sp1718642,8,3
sp1718643,,
sp1718644,,
sp1718645,8,3
sp1718646,8,3
sp1718647,,
sp1718648,,
sp1718649,2,9
sp1718650,8,3
sp1718651,,
sp1718652,9,9
sp1718653,9,9
sp1718654,,
sp1718655,,
sp1718656,8,3
sp1718657,,
sp1718658,8,3
sp1718659,,
sp1718660,8,3
sp1718661,,
sp1718662,8,3
sp1718663,8,9
sp1718664,5,1
sp1718665,9,9
sp1718666,2,9
sp1718667,,
sp1718668,,
sp1718669,,
sp1718670,9,9
sp1718671,,
sp1718672,,
sp1718673,2,1
sp1718674,,
sp1718675,,
sp1718676,,
sp1718677,,
sp1718678,,
sp1718679,,
sp1718680,,
sp1718681,8,3
sp1718682,3,9
sp1718683,,
sp1718684,,
sp1718685,8,3
sp1718686,,
sp1718687,,
sp1718688,8,3
sp1718689,9,9
sp1718690,1,2
sp1718691,1,1
sp1718692,5,9
sp1718693,,
sp1718694,2,2
sp1718695,8,3
sp1718696,8,3
sp1718697,8,3
sp1718698,2,2
sp1718699,,
sp1718700,8,3
sp1718701,,
sp1718702,3,1
sp1718703,2,2
sp1718704,,
sp1718705,,
sp1718706,,
sp1718707,9,9
sp1718708,8,3
sp1718709,,
sp1718710,8,3
sp1718711,8,3
sp1718712,,
sp1718713,,
sp1718714,,
sp1718715,,
sp1718716,,
sp1718717,,
sp1718718,,
sp1718719,8,3
sp1718720,,
sp1718721,,
sp1718722,,
sp1718723,8,3
sp1718724,,
sp1718725,,
sp1718726,,
sp1718727,,
sp1718728,,
sp1718729,,
sp1718730,,
sp1718731,,
sp1718732,,
sp1718733,,
sp1718734,,
sp1718735,8,3
sp1718736,8,9
sp1718737,,
sp1718738,,
sp1718739,,
sp1718740,,
sp1718741,,
sp1718742,9,9
sp1718743,,
sp1718744,,
sp1718745,,
sp1718746,8,3
sp1718747,8,3
sp1718748,8,3
sp1718749,,
sp1718750,,
sp1718751,,
sp1718752,,
sp1718753,,
sp1718754,8,3
sp1718755,2,2
sp1718756,2,2
sp1718757,,
sp1718758,,
sp1718759,1,1
sp1718760,,
sp1718761,,
sp1718762,,
sp1718763,,
sp1718764,,
sp1718765,,
sp1718766,,
sp1718767,8,3
sp1718768,,
sp1718769,9,9
sp1718770,,
sp1718771,,
sp1718772,,
sp1718773,,
sp1718774,,
sp1718775,8,3
sp1718776,,
sp1718777,,
sp1718778,8,3
sp1718779,,
sp1718780,8,3
sp1718781,3,2
sp1718782,3,1
sp1718783,,
sp1718784,8,3
sp1718785,,
sp1718786,9,9
sp1718787,8,3
sp1718788,,
sp1718789,,
sp1718790,8,3
