id,sa_fire_origin,sa_alarm_failure,sa_alarm_type,sa_impact_evacuation
sa1706569,1,4,8,8
sa1706570,,,,
sa1706571,1,98,8,8
sa1706572,9,98,9,8
sa1706573,,,,
sa1706574,,,,
sa1706575,2,9,1,1
sa1706576,2,98,2,9
sa1706577,2,4,1,2
sa1706578,4,98,2,1
sa1706579,,,,
sa1706580,2,98,9,8
sa1706581,4,98,1,1
sa1706582,1,98,8,8
sa1706583,1,98,8,8
sa1706584,2,98,1,1
sa1706585,1,98,8,7
sa1706586,1,3,1,8
sa1706587,1,98,8,8
sa1706588,1,4,9,7
sa1706589,2,98,9,1
sa1706590,3,9,9,8
sa1706591,,,,
sa1706592,2,98,4,9
sa1706593,3,9,2,7
sa1706594,2,98,9,1
sa1706595,1,98,8,8
sa1706596,3,98,9,1
sa1706597,9,5,9,8
sa1706598,,,,
sa1706599,3,2,1,1
sa1706600,,,,
sa1706601,4,4,2,7
sa1706602,3,1,1,7
sa1706603,,,,
sa1706604,2,98,2,2
sa1706605,3,4,4,1
sa1706606,3,7,1,7
sa1706607,4,98,4,7
sa1706608,9,98,8,8
sa1706609,2,98,2,1
sa1706610,,,,
sa1706611,2,98,1,1
sa1706612,2,98,9,1
sa1706613,3,4,1,7
sa1706614,,,,
sa1706615,,,,
sa1706616,,,,
sa1706617,,,,
sa1706618,3,5,4,7
sa1706619,1,98,8,1
sa1706620,1,98,8,8
sa1706621,1,9,8,1
sa1706622,3,4,8,7
sa1706623,2,98,1,1
sa1706624,,,,
sa1706625,9,5,9,7
sa1706626,,,,
sa1706627,,,,
sa1706628,1,98,9,1
sa1706629,2,98,1,3
sa1706630,2,98,1,1
sa1706631,4,98,1,1
sa1706632,3,2,1,7
sa1706633,3,4,9,8
sa1706634,1,98,8,8
sa1706635,,,,
sa1706636,,,,
sa1706637,,,,
sa1706638,,,,
sa1706639,,,,
sa1706640,,,,
sa1706641,,,,
sa1706642,,,,
sa1706643,,,,
sa1706644,,,,
sa1706645,,,,
sa1706646,3,98,1,1
sa1706647,,,,
sa1706648,,,,
sa1706649,3,4,2,7
sa1706650,3,4,2,8
sa1706651,,,,
sa1706652,9,98,9,8
sa1706653,2,98,1,8
sa1706654,3,98,8,3
sa1706655,2,98,4,2
sa1706656,3,4,1,7
sa1706657,,,,
sa1706658,9,98,8,8
sa1706659,,,,
sa1706660,,,,
sa1706661,,,,
sa1706662,,,,
sa1706663,,,,
sa1706664,,,,
sa1706665,,,,
sa1706666,,,,
sa1706667,,,,
sa1706668,3,4,2,7
sa1706669,,,,
sa1706670,1,98,8,8
sa1706671,4,98,9,7
sa1706672,,,,
sa1706673,,,,
sa1706674,2,98,2,2
sa1706675,2,98,9,1
sa1706676,1,4,9,8
sa1706677,,,,
sa1706678,2,98,1,1
sa1706679,2,98,1,7
sa1706680,3,5,4,1
sa1706681,4,98,9,7
sa1706682,,,,
sa1706683,4,5,1,9
sa1706684,,,,
sa1706685,1,98,8,7
sa1706686,,,,
sa1706687,2,98,1,1
sa1706688,,,,
sa1706689,1,98,8,8
sa1706690,2,98,2,1
sa1706691,3,98,1,7
sa1706692,,,,
sa1706693,9,98,9,7
sa1706694,4,98,1,2
sa1706695,1,98,8,7
sa1706696,2,98,2,7
sa1706697,1,9,8,8
sa1706698,,,,
sa1706699,,,,
sa1706700,,,,
sa1706701,9,98,8,7
sa1706702,,,,
sa1706703,,,,
sa1706704,9,98,9,8
sa1706705,,,,
sa1706706,,,,
sa1706707,3,2,1,7
sa1706708,2,98,1,7
sa1706709,3,99,1,1
sa1706710,,,,
sa1706711,2,98,1,7
sa1706712,9,4,9,9
sa1706713,2,98,2,1
sa1706714,4,4,9,8
sa1706715,2,98,1,1
sa1706716,2,98,9,1
sa1706717,,,,
sa1706718,,,,
sa1706719,3,4,2,7
sa1706720,2,98,2,7
sa1706721,9,98,8,3
sa1706722,1,98,8,1
sa1706723,2,98,1,1
sa1706724,9,98,8,2
sa1706725,1,98,8,8
sa1706726,2,98,2,3
sa1706727,,,,
sa1706728,,,,
sa1706729,,,,
sa1706730,3,1,1,2
sa1706731,4,98,8,1
sa1706732,9,98,8,8
sa1706733,1,98,8,8
sa1706734,3,98,9,8
sa1706735,,,,
sa1706736,,,,
sa1706737,1,98,8,8
sa1706738,3,9,1,7
sa1706739,9,98,9,9
sa1706740,,,,
sa1706741,2,98,1,1
sa1706742,9,98,9,9
sa1706743,1,5,8,3
sa1706744,,,,
sa1706745,,,,
sa1706746,,,,
sa1706747,,,,
sa1706748,,,,
sa1706749,,,,
sa1706750,,,,
sa1706751,,,,
sa1706752,,,,
sa1706753,9,4,9,7
sa1706754,,,,
sa1706755,9,98,8,7
sa1706756,9,98,8,7
sa1706757,,,,
sa1706758,,,,
sa1706759,2,98,4,1
sa1706760,,,,
sa1706761,,,,
sa1706762,1,98,8,8
sa1706763,1,98,8,7
sa1706764,,,,
sa1706765,4,9,1,7
sa1706766,3,4,9,8
sa1706767,,,,
sa1706768,,,,
sa1706769,,,,
sa1706770,4,9,1,7
sa1706771,1,98,8,7
sa1706772,,,,
sa1706773,1,98,8,7
sa1706774,,,,
sa1706775,,,,
sa1706776,1,3,9,8
sa1706777,,,,
sa1706778,1,98,9,7
sa1706779,3,5,1,7
sa1706780,1,1,1,7
sa1706781,2,98,4,1
sa1706782,9,98,8,7
sa1706783,1,98,1,8
sa1706784,9,4,9,7
sa1706785,3,2,1,7
sa1706786,9,99,8,9
sa1706787,1,98,4,8
sa1706788,3,4,2,7
sa1706789,9,98,8,7
sa1706790,3,4,9,7
sa1706791,2,98,9,7
sa1706792,,,,
sa1706793,,,,
sa1706794,,,,
sa1706795,1,5,4,7
sa1706796,,,,
sa1706797,,,,
sa1706798,,,,
sa1706799,,,,
sa1706800,,,,
sa1706801,,,,
sa1706802,9,98,9,7
sa1706803,9,98,8,8
sa1706804,1,98,8,1
sa1706805,3,4,1,7
sa1706806,2,98,2,1
sa1706807,1,98,8,8
sa1706808,2,98,1,7
sa1706809,,,,
sa1706810,,,,
sa1706811,,,,
sa1706812,,,,
sa1706813,1,98,8,8
sa1706814,,,,
sa1706815,,,,
sa1706816,,,,
sa1706817,,,,
sa1706818,,,,
sa1706819,,,,
sa1706820,9,98,8,8
sa1706821,,,,
sa1706822,,,,
sa1706823,,,,
sa1706824,,,,
sa1706825,2,98,1,1
sa1706826,9,7,9,1
sa1706827,9,98,8,2
sa1706828,1,98,8,3
sa1706829,4,98,9,1
sa1706830,2,98,2,8
sa1706831,2,98,4,1
sa1706832,,,,
sa1706833,2,98,9,2
sa1706834,2,4,1,1
sa1706835,1,98,8,7
sa1706836,1,98,8,7
sa1706837,,,,
sa1706838,,,,
sa1706839,3,5,4,7
sa1706840,,,,
sa1706841,,,,
sa1706842,3,99,1,8
sa1706843,,,,
sa1706844,,,,
sa1706845,4,4,1,7
sa1706846,2,98,1,1
sa1706847,2,98,9,7
sa1706848,3,5,4,7
sa1706849,3,4,2,7
sa1706850,2,98,4,1
sa1706851,1,4,8,7
sa1706852,1,98,8,7
sa1706853,3,9,2,9
sa1706854,2,98,1,1
sa1706855,,,,
sa1706856,,,,
sa1706857,,,,
sa1706858,,,,
sa1706859,,,,
sa1706860,3,1,1,7
sa1706861,,,,
sa1706862,2,98,1,1
sa1706863,,,,
sa1706864,2,98,1,8
sa1706865,3,4,2,1
sa1706866,1,98,8,8
sa1706867,2,98,1,1
sa1706868,1,98,8,8
sa1706869,4,98,8,7
sa1706870,2,98,1,7
sa1706871,4,98,1,8
sa1706872,3,5,4,9
sa1706873,2,98,2,3
sa1706874,,,,
sa1706875,,,,
sa1706876,,,,
sa1706877,,,,
sa1706878,,,,
sa1706879,,,,
sa1706880,,,,
sa1706881,,,,
sa1706882,,,,
sa1706883,,,,
sa1706884,,,,
sa1706885,,,,
sa1706886,,,,
sa1706887,,,,
sa1706888,,,,
sa1706889,,,,
sa1706890,,,,
sa1706891,2,98,1,1
sa1706892,9,4,8,7
sa1706893,,,,
sa1706894,2,98,4,1
sa1706895,2,98,2,1
sa1706896,,,,
sa1706897,,,,
sa1706898,4,4,9,9
sa1706899,9,98,8,1
sa1706900,,,,
sa1706901,,,,
sa1706902,,,,
sa1706903,3,98,8,8
sa1706904,9,98,9,9
sa1706905,,,,
sa1706906,,,,
sa1706907,,,,
sa1706908,,,,
sa1706909,4,98,4,8
sa1706910,4,1,1,9
sa1706911,,,,
sa1706912,2,98,4,1
sa1706913,,,,
sa1706914,1,98,9,9
sa1706915,4,98,9,1
sa1706916,1,9,8,8
sa1706917,2,98,1,2
sa1706918,3,1,1,8
sa1706919,4,4,1,7
sa1706920,9,98,8,8
sa1706921,1,98,8,8
sa1706922,,,,
sa1706923,1,9,4,1
sa1706924,1,99,8,8
sa1706925,,,,
sa1706926,2,98,9,9
sa1706927,,,,
sa1706928,2,98,9,9
sa1706929,1,98,9,1
sa1706930,9,98,8,1
sa1706931,4,4,4,1
sa1706932,1,98,8,1
sa1706933,4,98,9,9
sa1706934,9,98,8,8
sa1706935,2,98,2,7
sa1706936,9,4,9,9
sa1706937,,,,
sa1706938,1,98,8,8
sa1706939,1,99,8,7
sa1706940,2,98,1,1
sa1706941,3,5,2,9
sa1706942,3,2,1,7
sa1706943,,,,
sa1706944,9,98,8,8
sa1706945,9,98,9,8
sa1706946,2,98,2,3
sa1706947,,,,
sa1706948,,,,
sa1706949,,,,
sa1706950,1,98,8,8
sa1706951,,,,
sa1706952,1,4,9,8
sa1706953,1,99,8,8
sa1706954,1,3,8,7
sa1706955,3,4,2,7
sa1706956,,,,
sa1706957,,,,
sa1706958,,,,
sa1706959,,,,
sa1706960,,,,
sa1706961,,,,
sa1706962,,,,
sa1706963,9,98,8,9
sa1706964,,,,
sa1706965,,,,
sa1706966,,,,
sa1706967,,,,
sa1706968,,,,
sa1706969,1,98,8,8
sa1706970,,,,
sa1706971,9,98,9,9
sa1706972,,,,
sa1706973,,,,
sa1706974,,,,
sa1706975,,,,
sa1706976,,,,
sa1706977,,,,
sa1706978,,,,
sa1706979,,,,
sa1706980,1,98,8,7
sa1706981,3,2,1,7
sa1706982,2,98,1,1
sa1706983,1,2,1,1
sa1706984,,,,
sa1706985,1,98,8,8
sa1706986,9,98,8,8
sa1706987,3,99,1,1
sa1706988,3,4,9,1
sa1706989,,,,
sa1706990,,,,
sa1706991,2,98,1,2
sa1706992,,,,
sa1706993,1,7,2,7
sa1706994,3,4,1,7
sa1706995,2,98,2,1
sa1706996,3,4,9,7
sa1706997,3,4,1,7
sa1706998,1,98,8,7
sa1706999,,,,
sa1707000,,,,
sa1707001,2,98,4,3
sa1707002,4,98,9,9
sa1707003,,,,
sa1707004,4,4,1,1
sa1707005,2,98,1,3
sa1707006,3,4,1,7
sa1707007,,,,
sa1707008,2,4,4,7
sa1707009,9,98,9,8
sa1707010,,,,
sa1707011,,,,
sa1707012,,,,
sa1707013,,,,
sa1707014,1,98,8,8
sa1707015,,,,
sa1707016,9,98,8,8
sa1707017,,,,
sa1707018,,,,
sa1707019,,,,
sa1707020,1,4,8,8
sa1707021,9,99,8,7
sa1707022,,,,
sa1707023,,,,
sa1707024,,,,
sa1707025,,,,
sa1707026,1,98,9,9
sa1707027,,,,
sa1707028,,,,
sa1707029,1,4,9,3
sa1707030,,,,
sa1707031,,,,
sa1707032,2,98,2,3
sa1707033,,,,
sa1707034,9,5,8,7
sa1707035,1,98,8,7
sa1707036,9,98,9,8
sa1707037,,,,
sa1707038,9,98,8,8
sa1707039,2,98,2,7
sa1707040,,,,
sa1707041,2,98,9,9
sa1707042,,,,
sa1707043,1,4,2,7
sa1707044,,,,
sa1707045,9,4,1,1
sa1707046,1,9,9,9
sa1707047,9,4,4,8
sa1707048,,,,
sa1707049,4,98,9,7
sa1707050,9,98,9,7
sa1707051,,,,
sa1707052,,,,
sa1707053,,,,
sa1707054,,,,
sa1707055,1,4,9,7
sa1707056,,,,
sa1707057,2,98,2,9
sa1707058,4,99,4,9
sa1707059,2,98,4,9
sa1707060,1,98,8,7
sa1707061,1,1,1,7
sa1707062,2,98,1,1
sa1707063,,,,
sa1707064,2,98,2,3
sa1707065,3,2,1,7
sa1707066,1,6,1,1
sa1707067,9,99,9,3
sa1707068,2,98,1,1
sa1707069,,,,
sa1707070,,,,
sa1707071,,,,
sa1707072,,,,
sa1707073,1,4,8,8
sa1707074,,,,
sa1707075,,,,
sa1707076,,,,
sa1707077,,,,
sa1707078,,,,
sa1707079,,,,
sa1707080,,,,
sa1707081,,,,
sa1707082,9,98,8,7
sa1707083,3,4,1,7
sa1707084,,,,
sa1707085,,,,
sa1707086,,,,
sa1707087,1,98,8,7
sa1707088,1,9,8,8
sa1707089,1,9,8,8
sa1707090,,,,
sa1707091,2,98,1,4
sa1707092,2,98,1,9
sa1707093,3,4,2,8
sa1707094,3,1,1,7
sa1707095,2,98,4,1
sa1707096,2,98,4,9
sa1707097,2,98,2,9
sa1707098,9,98,8,9
sa1707099,,,,
sa1707100,,,,
sa1707101,,,,
sa1707102,,,,
sa1707103,,,,
sa1707104,,,,
sa1707105,,,,
sa1707106,9,98,8,8
sa1707107,,,,
sa1707108,9,98,8,8
sa1707109,3,2,1,7
sa1707110,3,4,4,1
sa1707111,2,98,1,1
sa1707112,3,1,1,7
sa1707113,1,99,9,8
sa1707114,3,99,9,1
sa1707115,,,,
sa1707116,,,,
sa1707117,,,,
sa1707118,4,4,4,7
sa1707119,9,4,9,7
sa1707120,9,98,8,8
sa1707121,9,98,9,9
sa1707122,1,98,9,9
sa1707123,,,,
sa1707124,9,99,8,1
sa1707125,1,98,8,8
sa1707126,3,98,9,7
sa1707127,1,98,8,7
sa1707128,,,,
sa1707129,9,98,8,8
sa1707130,,,,
sa1707131,1,9,8,7
sa1707132,2,98,1,1
sa1707133,2,98,1,1
sa1707134,1,4,1,7
sa1707135,3,9,4,7
sa1707136,2,98,2,7
sa1707137,3,4,1,7
sa1707138,1,98,8,8
sa1707139,9,4,9,9
sa1707140,4,4,1,7
sa1707141,2,98,2,1
sa1707142,3,4,2,8
sa1707143,2,98,1,1
sa1707144,,,,
sa1707145,2,98,1,7
sa1707146,2,98,1,3
sa1707147,2,98,4,9
sa1707148,,,,
sa1707149,1,98,8,1
sa1707150,2,98,1,1
sa1707151,1,98,8,8
sa1707152,9,98,9,1
sa1707153,9,5,8,8
sa1707154,2,98,1,1
sa1707155,2,98,4,1
sa1707156,3,99,8,8
sa1707157,3,3,4,7
sa1707158,3,8,1,7
sa1707159,9,98,8,8
sa1707160,9,5,4,1
sa1707161,9,98,8,8
sa1707162,,,,
sa1707163,1,98,8,8
sa1707164,,,,
sa1707165,,,,
sa1707166,2,98,4,3
sa1707167,2,98,9,1
sa1707168,,,,
sa1707169,2,98,1,3
sa1707170,2,98,1,1
sa1707171,3,4,1,7
sa1707172,1,98,9,7
sa1707173,2,98,2,1
sa1707174,3,4,4,7
sa1707175,2,98,1,3
sa1707176,1,3,2,7
sa1707177,1,9,8,8
sa1707178,,,,
sa1707179,3,4,1,8
sa1707180,9,98,8,8
sa1707181,1,98,3,1
sa1707182,3,4,9,8
sa1707183,,,,
sa1707184,,,,
sa1707185,2,98,4,1
sa1707186,1,98,8,9
sa1707187,9,98,8,7
sa1707188,1,98,8,8
sa1707189,,,,
sa1707190,,,,
sa1707191,4,98,2,7
sa1707192,2,98,1,1
sa1707193,3,4,1,7
sa1707194,,,,
sa1707195,,,,
sa1707196,,,,
sa1707197,,,,
sa1707198,,,,
sa1707199,,,,
sa1707200,3,4,8,8
sa1707201,,,,
sa1707202,,,,
sa1707203,,,,
sa1707204,1,9,8,7
sa1707205,2,98,1,1
sa1707206,,,,
sa1707207,,,,
sa1707208,,,,
sa1707209,,,,
sa1707210,,,,
sa1707211,,,,
sa1707212,,,,
sa1707213,,,,
sa1707214,,,,
sa1707215,,,,
sa1707216,,,,
sa1707217,,,,
sa1707218,1,98,8,7
sa1707219,1,98,8,8
sa1707220,,,,
sa1707221,9,98,8,7
sa1707222,3,5,2,7
sa1707223,2,98,4,1
sa1707224,2,98,1,7
sa1707225,3,2,1,7
sa1707226,3,9,2,9
sa1707227,2,98,2,3
sa1707228,3,4,4,7
sa1707229,3,2,1,7
sa1707230,,,,
sa1707231,4,4,9,1
sa1707232,1,98,8,8
sa1707233,2,98,1,8
sa1707234,3,4,1,7
sa1707235,2,98,1,1
sa1707236,2,98,1,7
sa1707237,9,4,8,7
sa1707238,,,,
sa1707239,3,4,1,7
sa1707240,,,,
sa1707241,,,,
sa1707242,9,98,9,9
sa1707243,,,,
sa1707244,,,,
sa1707245,,,,
sa1707246,,,,
sa1707247,,,,
sa1707248,,,,
sa1707249,1,98,8,8
sa1707250,,,,
sa1707251,,,,
sa1707252,1,9,8,7
sa1707253,3,9,9,8
sa1707254,2,98,2,1
sa1707255,3,9,2,8
sa1707256,4,98,9,9
sa1707257,1,98,8,3
sa1707258,,,,
sa1707259,,,,
sa1707260,,,,
sa1707261,,,,
sa1707262,1,98,8,9
sa1707263,9,98,8,9
sa1707264,,,,
sa1707265,,,,
sa1707266,1,98,8,8
sa1707267,4,4,4,7
sa1707268,2,98,4,1
sa1707269,2,4,4,7
sa1707270,4,98,9,9
sa1707271,3,7,9,9
sa1707272,4,9,9,8
sa1707273,2,98,4,2
sa1707274,,,,
sa1707275,1,5,1,7
sa1707276,3,5,9,3
sa1707277,2,98,4,7
sa1707278,,,,
sa1707279,9,98,9,9
sa1707280,1,98,8,8
sa1707281,3,9,4,8
sa1707282,2,98,4,9
sa1707283,2,98,2,3
sa1707284,4,5,9,7
sa1707285,3,4,4,8
sa1707286,,,,
sa1707287,2,98,1,1
sa1707288,2,98,4,1
sa1707289,4,98,2,9
sa1707290,9,5,9,9
sa1707291,1,6,1,7
sa1707292,1,98,8,8
sa1707293,3,2,1,1
sa1707294,2,98,1,9
sa1707295,2,98,4,9
sa1707296,4,98,4,8
sa1707297,3,2,1,1
sa1707298,9,98,9,9
sa1707299,1,98,8,9
sa1707300,,,,
sa1707301,1,9,8,8
sa1707302,2,98,1,1
sa1707303,2,98,2,1
sa1707304,9,98,8,7
sa1707305,1,98,8,1
sa1707306,2,98,2,8
sa1707307,4,98,9,1
sa1707308,9,98,8,8
sa1707309,2,98,4,2
sa1707310,2,98,2,1
sa1707311,1,98,8,7
sa1707312,9,98,9,7
sa1707313,2,98,9,1
sa1707314,2,98,9,9
sa1707315,,,,
sa1707316,1,98,8,8
sa1707317,2,98,2,1
sa1707318,,,,
sa1707319,,,,
sa1707320,,,,
sa1707321,,,,
sa1707322,1,98,8,8
sa1707323,,,,
sa1707324,,,,
sa1707325,,,,
sa1707326,,,,
sa1707327,,,,
sa1707328,,,,
sa1707329,,,,
sa1707330,,,,
sa1707331,3,4,1,7
sa1707332,3,4,1,7
sa1707333,3,2,1,4
sa1707334,1,98,8,7
sa1707335,1,98,8,8
sa1707336,1,9,8,8
sa1707337,,,,
sa1707338,,,,
sa1707339,2,98,9,9
sa1707340,,,,
sa1707341,1,1,9,9
sa1707342,,,,
sa1707343,,,,
sa1707344,,,,
sa1707345,,,,
sa1707346,,,,
sa1707347,,,,
sa1707348,,,,
sa1707349,,,,
sa1707350,9,98,8,8
sa1707351,,,,
sa1707352,,,,
sa1707353,,,,
sa1707354,1,98,9,1
sa1707355,,,,
sa1707356,2,98,4,2
sa1707357,1,98,8,8
sa1707358,3,4,2,7
sa1707359,,,,
sa1707360,2,98,1,1
sa1707361,3,5,9,8
sa1707362,3,99,4,1
sa1707363,3,4,2,3
sa1707364,2,98,4,1
sa1707365,3,9,4,2
sa1707366,,,,
sa1707367,2,98,4,1
sa1707368,,,,
sa1707369,1,5,2,7
sa1707370,9,98,9,7
sa1707371,9,4,2,1
sa1707372,2,98,4,1
sa1707373,1,98,8,8
sa1707374,1,98,8,8
sa1707375,,,,
sa1707376,2,98,4,1
sa1707377,3,5,1,8
sa1707378,3,4,4,3
sa1707379,2,98,1,7
sa1707380,9,5,9,7
sa1707381,1,9,8,1
sa1707382,4,98,8,8
sa1707383,1,98,8,7
sa1707384,2,98,1,1
sa1707385,9,1,9,8
sa1707386,9,4,1,9
sa1707387,3,2,1,1
sa1707388,3,4,2,7
sa1707389,,,,
sa1707390,1,98,8,8
sa1707391,,,,
sa1707392,,,,
sa1707393,,,,
sa1707394,,,,
sa1707395,,,,
sa1707396,,,,
sa1707397,,,,
sa1707398,2,98,1,3
sa1707399,9,98,9,7
sa1707400,4,4,9,2
sa1707401,3,99,4,7
sa1707402,2,98,1,7
sa1707403,1,98,9,9
sa1707404,1,98,8,7
sa1707405,,,,
sa1707406,,,,
sa1707407,,,,
sa1707408,,,,
sa1707409,,,,
sa1707410,,,,
sa1707411,4,98,2,8
sa1707412,,,,
sa1707413,2,98,1,1
sa1707414,,,,
sa1707415,,,,
sa1707416,,,,
sa1707417,1,98,8,8
sa1707418,3,4,9,8
sa1707419,1,98,9,7
sa1707420,4,98,9,7
sa1707421,2,98,4,3
sa1707422,,,,
sa1707423,3,3,1,7
sa1707424,4,4,9,8
sa1707425,,,,
sa1707426,,,,
sa1707427,,,,
sa1707428,,,,
sa1707429,,,,
sa1707430,9,4,8,8
sa1707431,1,98,8,7
sa1707432,,,,
sa1707433,,,,
sa1707434,,,,
sa1707435,1,9,8,7
sa1707436,1,9,1,7
sa1707437,,,,
sa1707438,,,,
sa1707439,3,99,1,7
sa1707440,2,98,2,1
sa1707441,9,98,9,9
sa1707442,,,,
sa1707443,1,4,8,8
sa1707444,3,4,1,7
sa1707445,3,9,1,7
sa1707446,2,98,1,1
sa1707447,,,,
sa1707448,,,,
sa1707449,,,,
sa1707450,1,98,8,8
sa1707451,,,,
sa1707452,,,,
sa1707453,,,,
sa1707454,,,,
sa1707455,,,,
sa1707456,,,,
sa1707457,2,98,1,1
sa1707458,,,,
sa1707459,1,98,8,9
sa1707460,3,4,1,7
sa1707461,,,,
sa1707462,,,,
sa1707463,2,98,1,1
sa1707464,1,98,8,2
sa1707465,1,8,2,7
sa1707466,2,98,2,1
sa1707467,3,4,2,9
sa1707468,3,3,1,7
sa1707469,,,,
sa1707470,,,,
sa1707471,,,,
sa1707472,3,4,9,7
sa1707473,,,,
sa1707474,,,,
sa1707475,,,,
sa1707476,4,98,2,7
sa1707477,1,98,8,8
sa1707478,,,,
sa1707479,,,,
sa1707480,,,,
sa1707481,,,,
sa1707482,9,98,9,8
sa1707483,,,,
sa1707484,,,,
sa1707485,,,,
sa1707486,,,,
sa1707487,,,,
sa1707488,,,,
sa1707489,1,9,8,7
sa1707490,1,98,8,7
sa1707491,,,,
sa1707492,1,98,1,1
sa1707493,,,,
sa1707494,,,,
sa1707495,,,,
sa1707496,9,99,8,9
sa1707497,,,,
sa1707498,,,,
sa1707499,,,,
sa1707500,,,,
sa1707501,,,,
sa1707502,2,98,2,3
sa1707503,9,99,8,1
sa1707504,3,3,2,7
sa1707505,4,4,1,7
sa1707506,,,,
sa1707507,1,98,8,9
sa1707508,2,98,2,9
sa1707509,1,98,9,3
sa1707510,2,98,1,1
sa1707511,,,,
sa1707512,1,9,8,1
sa1707513,,,,
sa1707514,,,,
sa1707515,1,4,8,7
sa1707516,3,1,1,7
sa1707517,1,98,8,3
sa1707518,2,98,2,7
sa1707519,9,5,9,7
sa1707520,2,98,1,1
sa1707521,9,98,9,9
sa1707522,2,98,1,1
sa1707523,2,98,1,3
sa1707524,3,4,1,1
sa1707525,2,98,4,1
sa1707526,,,,
sa1707527,3,4,4,7
sa1707528,2,98,8,1
sa1707529,2,98,1,1
sa1707530,2,98,1,7
sa1707531,,,,
sa1707532,3,3,1,8
sa1707533,2,98,4,9
sa1707534,,,,
sa1707535,2,98,1,3
sa1707536,3,4,1,7
sa1707537,3,1,1,8
sa1707538,2,98,2,1
sa1707539,1,98,8,8
sa1707540,2,1,4,9
sa1707541,,,,
sa1707542,,,,
sa1707543,2,98,1,7
sa1707544,,,,
sa1707545,,,,
sa1707546,4,98,9,7
sa1707547,9,98,8,8
sa1707548,9,98,8,8
sa1707549,,,,
sa1707550,9,98,8,7
sa1707551,,,,
sa1707552,3,4,4,1
sa1707553,1,9,8,8
sa1707554,2,98,2,1
sa1707555,3,99,9,7
sa1707556,3,5,2,1
sa1707557,3,4,2,8
sa1707558,3,4,1,7
sa1707559,,,,
sa1707560,1,9,8,8
sa1707561,,,,
sa1707562,,,,
sa1707563,1,5,2,7
sa1707564,2,98,2,3
sa1707565,,,,
sa1707566,,,,
sa1707567,1,98,8,8
sa1707568,,,,
sa1707569,,,,
sa1707570,,,,
sa1707571,1,98,8,8
sa1707572,,,,
sa1707573,2,98,2,7
sa1707574,9,98,8,8
sa1707575,9,98,9,9
sa1707576,4,9,9,8
sa1707577,,,,
sa1707578,2,98,4,1
sa1707579,4,98,8,8
sa1707580,,,,
sa1707581,2,98,4,1
sa1707582,1,98,8,8
sa1707583,1,98,8,8
sa1707584,1,99,8,1
sa1707585,1,98,9,8
sa1707586,1,9,8,8
sa1707587,2,98,1,1
sa1707588,9,98,9,9
sa1707589,1,98,8,7
sa1707590,2,98,1,1
sa1707591,9,99,9,1
sa1707592,1,98,8,8
sa1707593,1,98,8,7
sa1707594,2,98,1,8
sa1707595,9,4,9,8
sa1707596,1,98,8,8
sa1707597,2,98,4,3
sa1707598,1,98,8,8
sa1707599,1,6,1,9
sa1707600,3,99,1,8
sa1707601,2,98,1,1
sa1707602,1,6,1,2
sa1707603,9,99,9,1
sa1707604,2,98,1,3
sa1707605,1,98,8,1
sa1707606,3,5,1,7
sa1707607,9,99,9,9
sa1707608,9,5,8,8
sa1707609,1,4,8,8
sa1707610,,,,
sa1707611,,,,
sa1707612,9,98,8,9
sa1707613,1,98,8,8
sa1707614,,,,
sa1707615,2,98,4,2
sa1707616,2,98,2,1
sa1707617,2,98,2,9
sa1707618,2,98,4,2
sa1707619,,,,
sa1707620,,,,
sa1707621,1,9,2,9
sa1707622,3,4,4,9
sa1707623,3,4,9,8
sa1707624,2,98,2,3
sa1707625,9,4,9,7
sa1707626,3,7,2,7
sa1707627,,,,
sa1707628,,,,
sa1707629,,,,
sa1707630,1,9,8,8
sa1707631,,,,
sa1707632,,,,
sa1707633,3,98,2,7
sa1707634,2,98,1,7
sa1707635,3,7,4,1
sa1707636,2,98,2,7
sa1707637,2,98,1,7
sa1707638,2,98,2,3
sa1707639,3,2,1,7
sa1707640,,,,
sa1707641,1,5,8,1
sa1707642,9,9,8,7
sa1707643,2,98,1,1
sa1707644,,,,
sa1707645,1,98,8,8
sa1707646,3,99,1,8
sa1707647,4,4,1,9
sa1707648,,,,
sa1707649,3,4,2,7
sa1707650,1,99,1,7
sa1707651,2,98,1,8
sa1707652,2,98,2,1
sa1707653,3,4,9,8
sa1707654,2,98,1,1
sa1707655,,,,
sa1707656,,,,
sa1707657,,,,
sa1707658,,,,
sa1707659,2,98,2,1
sa1707660,3,4,4,3
sa1707661,1,98,1,8
sa1707662,,,,
sa1707663,2,98,4,1
sa1707664,2,98,2,1
sa1707665,2,98,9,2
sa1707666,2,98,1,7
sa1707667,,,,
sa1707668,2,98,4,1
sa1707669,2,98,2,8
sa1707670,2,98,2,3
sa1707671,2,98,2,2
sa1707672,2,98,2,7
sa1707673,4,4,9,7
sa1707674,2,98,2,1
sa1707675,2,98,4,1
sa1707676,9,98,9,8
sa1707677,,,,
sa1707678,,,,
sa1707679,3,2,1,1
sa1707680,2,98,4,2
sa1707681,,,,
sa1707682,1,98,8,8
sa1707683,1,98,8,8
sa1707684,,,,
sa1707685,1,98,8,7
sa1707686,1,98,8,8
sa1707687,,,,
sa1707688,,,,
sa1707689,2,98,4,3
sa1707690,,,,
sa1707691,1,4,4,8
sa1707692,9,98,8,9
sa1707693,,,,
sa1707694,9,98,8,7
sa1707695,,,,
