id,impact_evacuation,fa_operation,fa_presence
fa1715000,,,
fa1715001,8,8,8
fa1715002,,,
fa1715003,,,
fa1715004,1,1,1
fa1715005,,,
fa1715006,,,
fa1715007,,,
fa1715008,,,
fa1715009,,,
fa1715010,,,
fa1715011,,,
fa1715012,,,
fa1715013,8,8,2
fa1715014,,,
fa1715015,9,9,9
fa1715016,1,1,1
fa1715017,,,
fa1715018,,,
fa1715019,,,
fa1715020,,,
fa1715021,,,
fa1715022,,,
fa1715023,3,1,1
fa1715024,,,
fa1715025,,,
fa1715026,,,
fa1715027,1,1,1
fa1715028,,,
fa1715029,,,
fa1715030,9,8,9
fa1715031,,,
fa1715032,8,8,2
fa1715033,,,
fa1715034,,,
fa1715035,,,
fa1715036,,,
fa1715037,,,
fa1715038,,,
fa1715039,9,9,9
fa1715040,,,
fa1715041,9,8,2
fa1715042,,,
fa1715043,,,
fa1715044,3,9,9
fa1715045,9,9,9
fa1715046,8,8,2
fa1715047,,,
fa1715048,,,
fa1715049,,,
fa1715050,7,2,1
fa1715051,7,8,2
fa1715052,3,1,1
fa1715053,8,8,2
fa1715054,,,
fa1715055,,,
fa1715056,,,
fa1715057,,,
fa1715058,,,
fa1715059,,,
fa1715060,,,
fa1715061,,,
fa1715062,,,
fa1715063,,,
fa1715064,8,8,2
fa1715065,,,
fa1715066,,,
fa1715067,,,
fa1715068,8,8,2
fa1715069,,,
fa1715070,1,9,9
fa1715071,9,1,1
fa1715072,,,
fa1715073,9,2,1
fa1715074,8,8,8
fa1715075,,,
fa1715076,,,
fa1715077,,,
fa1715078,1,1,1
fa1715079,2,1,1
fa1715080,3,1,1
fa1715081,,,
fa1715082,,,
fa1715083,8,8,2
fa1715084,9,9,9
fa1715085,,,
fa1715086,3,1,1
fa1715087,2,1,1
fa1715088,,,
fa1715089,3,1,1
fa1715090,3,1,1
fa1715091,8,8,8
fa1715092,,,
fa1715093,2,1,1
fa1715094,7,9,9
fa1715095,,,
fa1715096,,,
fa1715097,,,
fa1715098,7,2,1
fa1715099,,,
fa1715100,9,9,9
fa1715101,8,8,2
fa1715102,,,
fa1715103,,,
fa1715104,,,
fa1715105,7,1,1
fa1715106,7,8,8
fa1715107,,,
fa1715108,9,9,1
fa1715109,,,
fa1715110,8,8,2
fa1715111,,,
fa1715112,2,1,1
fa1715113,,,
fa1715114,3,1,1
fa1715115,7,2,1
fa1715116,2,1,1
fa1715117,2,1,1
fa1715118,,,
fa1715119,,,
fa1715120,9,9,9
fa1715121,,,
fa1715122,,,
fa1715123,,,
fa1715124,7,2,1
fa1715125,,,
fa1715126,,,
fa1715127,8,1,1
fa1715128,9,9,1
fa1715129,8,8,8
fa1715130,1,1,1
fa1715131,,,
fa1715132,8,1,1
fa1715133,1,1,1
fa1715134,,,
fa1715135,,,
fa1715136,,,
fa1715137,,,
fa1715138,7,2,1
fa1715139,,,
fa1715140,7,8,8
fa1715141,,,
fa1715142,2,1,1
fa1715143,3,1,1
fa1715144,2,1,1
fa1715145,1,8,2
fa1715146,8,8,8
fa1715147,2,1,1
fa1715148,,,
fa1715149,,,
fa1715150,,,
fa1715151,7,8,8
fa1715152,,,
fa1715153,8,8,2
fa1715154,8,8,8
fa1715155,,,
fa1715156,,,
fa1715157,,,
fa1715158,,,
fa1715159,,,
fa1715160,8,8,8
fa1715161,,,
fa1715162,1,2,1
fa1715163,7,9,1
fa1715164,,,
fa1715165,8,8,8
fa1715166,,,
fa1715167,2,1,1
fa1715168,1,1,1
fa1715169,7,2,1
fa1715170,1,1,1
fa1715171,7,8,2
fa1715172,,,
fa1715173,7,8,8
fa1715174,,,
fa1715175,,,
fa1715176,,,
fa1715177,,,
fa1715178,,,
fa1715179,,,
fa1715180,8,8,8
fa1715181,3,1,1
fa1715182,,,
fa1715183,,,
fa1715184,,,
fa1715185,9,9,9
fa1715186,,,
fa1715187,8,2,1
fa1715188,7,9,9
fa1715189,,,
fa1715190,,,
fa1715191,,,
fa1715192,,,
fa1715193,,,
fa1715194,8,8,2
fa1715195,,,
fa1715196,7,8,2
fa1715197,8,8,2
fa1715198,,,
fa1715199,1,1,1
fa1715200,,,
fa1715201,,,
fa1715202,8,8,8
fa1715203,,,
fa1715204,,,
fa1715205,,,
fa1715206,,,
fa1715207,,,
fa1715208,9,1,1
fa1715209,,,
fa1715210,,,
fa1715211,7,9,1
fa1715212,,,
fa1715213,8,1,1
fa1715214,,,
fa1715215,8,2,8
fa1715216,8,8,8
fa1715217,7,9,1
fa1715218,,,
fa1715219,,,
fa1715220,,,
fa1715221,,,
fa1715222,7,2,1
fa1715223,8,8,8
fa1715224,,,
fa1715225,9,2,1
fa1715226,,,
fa1715227,9,9,9
fa1715228,8,8,8
fa1715229,1,1,1
fa1715230,,,
fa1715231,,,
fa1715232,,,
fa1715233,,,
fa1715234,,,
fa1715235,8,1,1
fa1715236,,,
fa1715237,,,
fa1715238,7,2,1
fa1715239,,,
fa1715240,,,
fa1715241,2,1,1
fa1715242,,,
fa1715243,,,
fa1715244,,,
fa1715245,,,
fa1715246,,,
fa1715247,8,2,1
fa1715248,,,
fa1715249,7,9,8
fa1715250,3,1,1
fa1715251,7,8,8
fa1715252,,,
fa1715253,1,1,1
fa1715254,7,2,1
fa1715255,,,
fa1715256,1,1,1
fa1715257,,,
fa1715258,,,
fa1715259,,,
fa1715260,,,
fa1715261,,,
fa1715262,,,
fa1715263,,,
fa1715264,,,
fa1715265,8,8,2
fa1715266,8,8,8
fa1715267,,,
fa1715268,,,
fa1715269,,,
fa1715270,9,9,9
fa1715271,,,
fa1715272,7,2,1
fa1715273,,,
fa1715274,,,
fa1715275,9,2,1
fa1715276,1,1,1
fa1715277,,,
fa1715278,,,
fa1715279,,,
fa1715280,,,
fa1715281,8,8,8
fa1715282,,,
fa1715283,,,
fa1715284,,,
fa1715285,,,
fa1715286,,,
fa1715287,,,
fa1715288,1,1,8
fa1715289,,,
fa1715290,3,1,1
fa1715291,8,8,2
fa1715292,8,8,2
fa1715293,9,9,9
fa1715294,1,1,1
fa1715295,8,8,2
fa1715296,8,8,2
fa1715297,,,
fa1715298,,,
fa1715299,,,
fa1715300,1,1,1
fa1715301,9,1,1
fa1715302,,,
fa1715303,,,
fa1715304,7,2,1
fa1715305,,,
fa1715306,,,
fa1715307,,,
fa1715308,,,
fa1715309,,,
fa1715310,,,
fa1715311,,,
fa1715312,,,
fa1715313,7,8,8
fa1715314,,,
fa1715315,,,
fa1715316,7,8,2
fa1715317,,,
fa1715318,8,8,2
fa1715319,,,
fa1715320,1,1,1
fa1715321,2,1,1
fa1715322,,,
fa1715323,7,1,1
fa1715324,,,
fa1715325,,,
fa1715326,,,
fa1715327,,,
fa1715328,3,1,1
fa1715329,,,
fa1715330,,,
fa1715331,8,8,2
fa1715332,,,
fa1715333,,,
fa1715334,7,8,8
fa1715335,,,
fa1715336,,,
fa1715337,,,
fa1715338,2,1,1
fa1715339,7,8,8
fa1715340,1,1,1
fa1715341,1,1,1
fa1715342,,,
fa1715343,,,
fa1715344,3,1,1
fa1715345,,,
fa1715346,,,
fa1715347,,,
fa1715348,,,
fa1715349,,,
fa1715350,9,1,1
fa1715351,,,
fa1715352,7,2,8
fa1715353,7,8,8
fa1715354,7,8,2
fa1715355,,,
fa1715356,,,
fa1715357,,,
fa1715358,2,1,1
fa1715359,,,
fa1715360,,,
fa1715361,2,1,1
fa1715362,,,
fa1715363,,,
fa1715364,,,
fa1715365,7,9,9
fa1715366,,,
fa1715367,8,8,8
fa1715368,1,1,1
fa1715369,,,
fa1715370,,,
fa1715371,7,2,1
fa1715372,,,
fa1715373,,,
fa1715374,,,
fa1715375,9,8,2
fa1715376,8,8,8
fa1715377,,,
fa1715378,,,
fa1715379,7,9,9
fa1715380,2,1,1
fa1715381,,,
fa1715382,,,
fa1715383,8,8,2
fa1715384,,,
fa1715385,,,
fa1715386,,,
fa1715387,8,8,2
fa1715388,9,9,9
fa1715389,,,
fa1715390,,,
fa1715391,7,9,8
fa1715392,,,
fa1715393,,,
fa1715394,9,9,1
fa1715395,,,
fa1715396,2,1,1
fa1715397,7,1,1
fa1715398,8,8,8
fa1715399,,,
fa1715400,2,1,1
fa1715401,,,
fa1715402,2,1,1
fa1715403,7,8,8
fa1715404,8,8,2
fa1715405,,,
fa1715406,,,
fa1715407,,,
fa1715408,3,1,1
fa1715409,,,
fa1715410,1,1,1
fa1715411,9,2,1
fa1715412,,,
fa1715413,3,1,1
fa1715414,7,9,9
fa1715415,2,1,1
fa1715416,,,
fa1715417,3,1,1
fa1715418,,,
fa1715419,,,
fa1715420,,,
fa1715421,,,
fa1715422,,,
fa1715423,,,
fa1715424,9,9,9
fa1715425,8,9,9
fa1715426,7,9,9
fa1715427,,,
fa1715428,,,
fa1715429,,,
fa1715430,,,
fa1715431,,,
fa1715432,,,
fa1715433,8,8,2
fa1715434,2,1,1
fa1715435,9,9,9
fa1715436,7,9,9
fa1715437,3,1,1
fa1715438,,,
fa1715439,9,9,1
fa1715440,,,
fa1715441,,,
fa1715442,1,1,1
fa1715443,,,
fa1715444,,,
fa1715445,,,
fa1715446,2,2,1
fa1715447,2,1,1
fa1715448,,,
fa1715449,,,
fa1715450,,,
fa1715451,7,8,2
fa1715452,,,
fa1715453,2,1,1
fa1715454,,,
fa1715455,,,
fa1715456,7,9,1
fa1715457,,,
fa1715458,,,
fa1715459,,,
fa1715460,8,8,8
fa1715461,,,
fa1715462,2,1,1
fa1715463,,,
fa1715464,4,1,1
fa1715465,,,
fa1715466,8,8,8
fa1715467,3,1,1
fa1715468,2,1,1
fa1715469,,,
fa1715470,,,
fa1715471,,,
fa1715472,1,9,9
fa1715473,7,8,2
fa1715474,,,
fa1715475,,,
fa1715476,7,9,8
fa1715477,,,
fa1715478,,,
fa1715479,1,1,1
fa1715480,,,
fa1715481,8,8,8
fa1715482,,,
fa1715483,,,
fa1715484,,,
fa1715485,7,9,1
fa1715486,,,
fa1715487,7,1,1
fa1715488,,,
fa1715489,7,8,8
fa1715490,,,
fa1715491,,,
fa1715492,,,
fa1715493,,,
fa1715494,1,1,1
fa1715495,7,2,1
fa1715496,8,8,8
fa1715497,,,
fa1715498,9,8,2
fa1715499,,,
fa1715500,,,
fa1715501,2,1,1
fa1715502,,,
fa1715503,,,
fa1715504,,,
fa1715505,,,
fa1715506,,,
fa1715507,,,
fa1715508,1,1,1
fa1715509,,,
fa1715510,,,
fa1715511,,,
fa1715512,8,8,2
fa1715513,,,
fa1715514,,,
fa1715515,,,
fa1715516,1,1,1
fa1715517,,,
fa1715518,,,
fa1715519,9,1,1
fa1715520,1,1,1
fa1715521,3,1,1
fa1715522,7,8,2
fa1715523,8,8,8
fa1715524,8,2,1
fa1715525,,,
fa1715526,,,
fa1715527,8,8,2
fa1715528,,,
fa1715529,,,
fa1715530,1,1,1
fa1715531,9,9,9
fa1715532,9,9,9
fa1715533,2,8,2
fa1715534,9,1,1
fa1715535,2,1,1
fa1715536,1,1,1
fa1715537,,,
fa1715538,8,8,2
fa1715539,7,2,1
fa1715540,,,
fa1715541,2,1,1
fa1715542,7,2,1
fa1715543,,,
fa1715544,,,
fa1715545,,,
fa1715546,7,9,1
fa1715547,3,1,1
fa1715548,,,
fa1715549,2,1,1
fa1715550,,,
fa1715551,,,
fa1715552,2,1,1
fa1715553,,,
fa1715554,,,
fa1715555,,,
fa1715556,9,9,9
fa1715557,,,
fa1715558,9,1,1
fa1715559,,,
fa1715560,1,1,1
fa1715561,,,
fa1715562,3,1,1
fa1715563,,,
fa1715564,,,
fa1715565,,,
fa1715566,,,
fa1715567,,,
fa1715568,,,
fa1715569,2,1,1
fa1715570,1,1,1
fa1715571,,,
fa1715572,,,
fa1715573,,,
fa1715574,,,
fa1715575,,,
fa1715576,7,9,1
fa1715577,8,8,2
fa1715578,,,
fa1715579,7,2,1
fa1715580,,,
fa1715581,,,
fa1715582,9,8,9
fa1715583,,,
fa1715584,,,
fa1715585,,,
fa1715586,1,1,1
fa1715587,,,
fa1715588,7,2,1
fa1715589,7,2,1
fa1715590,,,
fa1715591,,,
fa1715592,,,
fa1715593,,,
fa1715594,,,
fa1715595,2,1,1
fa1715596,,,
fa1715597,1,9,1
fa1715598,,,
fa1715599,7,8,8
fa1715600,,,
fa1715601,1,1,1
fa1715602,7,2,1
fa1715603,9,9,9
fa1715604,,,
fa1715605,,,
fa1715606,2,1,1
fa1715607,3,1,1
fa1715608,,,
fa1715609,,,
fa1715610,,,
fa1715611,,,
fa1715612,,,
fa1715613,,,
fa1715614,1,1,1
fa1715615,,,
fa1715616,8,8,9
fa1715617,1,8,9
fa1715618,,,
fa1715619,,,
fa1715620,9,1,1
fa1715621,8,8,2
fa1715622,8,8,8
fa1715623,,,
fa1715624,,,
fa1715625,1,1,1
fa1715626,,,
fa1715627,9,9,9
fa1715628,7,8,8
fa1715629,7,1,1
fa1715630,,,
fa1715631,1,1,1
fa1715632,8,8,2
fa1715633,,,
fa1715634,,,
fa1715635,,,
fa1715636,,,
fa1715637,,,
fa1715638,,,
fa1715639,,,
fa1715640,,,
fa1715641,,,
fa1715642,7,9,1
fa1715643,,,
fa1715644,,,
fa1715645,,,
fa1715646,,,
fa1715647,,,
fa1715648,,,
fa1715649,,,
fa1715650,7,9,9
fa1715651,,,
fa1715652,7,9,1
fa1715653,1,1,1
fa1715654,9,9,9
fa1715655,9,1,1
fa1715656,,,
fa1715657,7,2,1
fa1715658,7,2,1
fa1715659,,,
fa1715660,,,
fa1715661,,,
fa1715662,,,
fa1715663,,,
fa1715664,,,
fa1715665,7,2,1
fa1715666,7,9,1
fa1715667,,,
fa1715668,,,
fa1715669,8,8,8
fa1715670,1,1,1
fa1715671,8,8,2
fa1715672,2,1,1
fa1715673,,,
fa1715674,,,
fa1715675,,,
fa1715676,9,8,8
fa1715677,,,
fa1715678,,,
fa1715679,8,8,8
fa1715680,,,
fa1715681,3,2,1
fa1715682,,,
fa1715683,9,1,1
fa1715684,1,1,1
fa1715685,8,9,9
fa1715686,8,8,2
fa1715687,7,2,1
fa1715688,7,9,9
fa1715689,,,
fa1715690,,,
fa1715691,8,8,8
fa1715692,9,9,9
fa1715693,8,8,2
fa1715694,,,
fa1715695,,,
fa1715696,,,
fa1715697,9,1,1
fa1715698,,,
fa1715699,,,
fa1715700,,,
fa1715701,8,8,2
fa1715702,,,
fa1715703,,,
fa1715704,2,1,1
fa1715705,,,
fa1715706,,,
fa1715707,,,
fa1715708,9,2,1
fa1715709,,,
fa1715710,8,8,8
fa1715711,8,2,2
fa1715712,,,
fa1715713,8,8,2
fa1715714,1,1,1
fa1715715,,,
fa1715716,,,
fa1715717,,,
fa1715718,7,2,1
fa1715719,,,
fa1715720,1,1,1
fa1715721,,,
fa1715722,2,1,1
fa1715723,9,9,9
fa1715724,2,1,1
fa1715725,,,
fa1715726,,,
fa1715727,,,
fa1715728,,,
fa1715729,1,1,1
fa1715730,2,1,1
fa1715731,,,
fa1715732,,,
fa1715733,8,8,2
fa1715734,,,
fa1715735,8,8,8
fa1715736,,,
fa1715737,1,1,1
fa1715738,9,1,1
fa1715739,,,
fa1715740,,,
fa1715741,,,
fa1715742,1,1,1
fa1715743,,,
fa1715744,7,8,8
fa1715745,1,1,1
fa1715746,,,
fa1715747,1,1,1
fa1715748,,,
fa1715749,7,2,1
fa1715750,1,1,1
fa1715751,7,1,1
fa1715752,,,
fa1715753,,,
fa1715754,2,1,1
fa1715755,9,2,9
fa1715756,,,
fa1715757,8,8,8
fa1715758,8,8,2
fa1715759,8,8,2
fa1715760,,,
fa1715761,,,
fa1715762,,,
fa1715763,7,1,1
fa1715764,,,
fa1715765,8,8,2
fa1715766,,,
fa1715767,,,
fa1715768,3,1,1
fa1715769,,,
fa1715770,8,8,8
fa1715771,,,
fa1715772,,,
fa1715773,,,
fa1715774,,,
fa1715775,,,
fa1715776,,,
fa1715777,,,
fa1715778,1,1,1
fa1715779,,,
fa1715780,,,
fa1715781,,,
fa1715782,8,8,8
fa1715783,,,
fa1715784,9,9,9
fa1715785,,,
fa1715786,,,
fa1715787,,,
fa1715788,1,1,1
fa1715789,9,9,9
fa1715790,,,
fa1715791,8,8,8
fa1715792,7,1,1
fa1715793,,,
fa1715794,,,
fa1715795,,,
fa1715796,8,8,2
fa1715797,,,
fa1715798,3,1,1
fa1715799,7,8,8
fa1715800,1,1,1
fa1715801,,,
fa1715802,,,
fa1715803,7,2,1
fa1715804,,,
fa1715805,,,
fa1715806,2,1,1
fa1715807,7,8,2
fa1715808,7,8,8
fa1715809,,,
fa1715810,8,8,2
fa1715811,2,1,1
fa1715812,,,
fa1715813,,,
fa1715814,8,1,1
fa1715815,2,1,1
fa1715816,,,
fa1715817,,,
fa1715818,1,1,8
fa1715819,,,
fa1715820,7,2,1
fa1715821,,,
fa1715822,,,
fa1715823,,,
fa1715824,,,
fa1715825,7,1,1
fa1715826,8,8,8
fa1715827,1,1,1
fa1715828,,,
fa1715829,,,
fa1715830,,,
fa1715831,2,1,1
fa1715832,7,9,1
fa1715833,8,8,8
fa1715834,,,
fa1715835,,,
fa1715836,,,
fa1715837,1,1,1
fa1715838,9,9,9
fa1715839,,,
fa1715840,,,
fa1715841,,,
fa1715842,,,
fa1715843,,,
fa1715844,,,
fa1715845,1,1,1
fa1715846,,,
fa1715847,,,
fa1715848,1,1,1
fa1715849,7,9,8
fa1715850,7,2,1
fa1715851,,,
fa1715852,7,2,1
fa1715853,,,
fa1715854,8,8,9
fa1715855,,,
fa1715856,,,
fa1715857,,,
fa1715858,,,
fa1715859,9,9,9
fa1715860,,,
fa1715861,1,1,1
fa1715862,,,
fa1715863,,,
fa1715864,3,1,1
fa1715865,9,1,1
fa1715866,,,
fa1715867,,,
fa1715868,9,2,1
fa1715869,,,
fa1715870,,,
fa1715871,,,
fa1715872,8,9,9
fa1715873,,,
fa1715874,,,
fa1715875,,,
fa1715876,3,1,1
fa1715877,,,
fa1715878,7,1,1
fa1715879,,,
fa1715880,,,
fa1715881,2,1,1
fa1715882,,,
fa1715883,,,
fa1715884,,,
fa1715885,1,1,1
fa1715886,9,9,9
fa1715887,,,
fa1715888,9,2,1
fa1715889,,,
fa1715890,,,
fa1715891,,,
fa1715892,,,
fa1715893,7,2,1
fa1715894,2,1,1
fa1715895,9,9,1
fa1715896,,,
fa1715897,,,
fa1715898,2,1,1
fa1715899,,,
fa1715900,3,1,1
fa1715901,,,
fa1715902,,,
fa1715903,,,
fa1715904,,,
fa1715905,,,
fa1715906,,,
fa1715907,,,
fa1715908,,,
fa1715909,,,
fa1715910,,,
fa1715911,8,9,9
fa1715912,9,9,9
fa1715913,,,
fa1715914,7,8,2
fa1715915,,,
fa1715916,,,
fa1715917,8,8,8
fa1715918,1,1,1
fa1715919,1,1,1
fa1715920,,,
fa1715921,,,
fa1715922,,,
fa1715923,,,
fa1715924,,,
fa1715925,,,
fa1715926,,,
fa1715927,,,
fa1715928,2,1,1
fa1715929,,,
fa1715930,2,1,1
fa1715931,,,
fa1715932,1,1,1
fa1715933,,,
fa1715934,,,
fa1715935,,,
fa1715936,8,2,1
fa1715937,,,
fa1715938,,,
fa1715939,1,1,1
fa1715940,9,1,1
fa1715941,1,1,1
fa1715942,,,
fa1715943,,,
fa1715944,7,8,2
fa1715945,,,
fa1715946,7,2,1
fa1715947,,,
fa1715948,8,8,2
fa1715949,,,
fa1715950,,,
fa1715951,,,
fa1715952,9,1,1
fa1715953,,,
fa1715954,8,8,2
fa1715955,,,
fa1715956,,,
fa1715957,,,
fa1715958,1,1,1
fa1715959,,,
fa1715960,,,
fa1715961,,,
fa1715962,,,
fa1715963,,,
fa1715964,,,
fa1715965,,,
fa1715966,1,1,1
fa1715967,,,
fa1715968,,,
fa1715969,,,
fa1715970,7,1,1
fa1715971,9,1,1
fa1715972,,,
fa1715973,7,9,1
fa1715974,7,8,2
fa1715975,,,
fa1715976,8,8,2
fa1715977,8,8,2
fa1715978,2,1,1
fa1715979,,,
fa1715980,2,1,1
fa1715981,,,
fa1715982,7,2,1
fa1715983,1,1,1
fa1715984,,,
fa1715985,1,1,1
fa1715986,,,
fa1715987,,,
fa1715988,7,8,2
fa1715989,1,1,1
fa1715990,,,
fa1715991,8,8,2
fa1715992,,,
fa1715993,,,
fa1715994,,,
fa1715995,8,8,8
fa1715996,,,
fa1715997,,,
fa1715998,,,
fa1715999,,,
fa1716000,,,
fa1716001,1,1,1
fa1716002,,,
fa1716003,1,1,1
fa1716004,,,
fa1716005,8,8,8
fa1716006,8,8,8
fa1716007,,,
fa1716008,,,
fa1716009,,,
fa1716010,,,
fa1716011,,,
fa1716012,,,
fa1716013,2,1,1
fa1716014,,,
fa1716015,2,1,1
fa1716016,,,
fa1716017,,,
fa1716018,,,
fa1716019,,,
fa1716020,,,
fa1716021,8,2,1
fa1716022,,,
fa1716023,8,8,8
fa1716024,1,1,1
fa1716025,9,9,9
fa1716026,,,
fa1716027,9,1,1
fa1716028,,,
fa1716029,,,
fa1716030,8,8,2
fa1716031,,,
fa1716032,,,
fa1716033,2,1,1
fa1716034,9,1,1
fa1716035,,,
fa1716036,,,
fa1716037,,,
fa1716038,7,2,1
fa1716039,3,1,1
fa1716040,8,8,2
fa1716041,2,1,1
fa1716042,9,9,9
fa1716043,1,1,1
fa1716044,,,
fa1716045,,,
fa1716046,,,
fa1716047,,,
fa1716048,,,
fa1716049,,,
fa1716050,,,
fa1716051,,,
fa1716052,,,
fa1716053,,,
fa1716054,7,8,2
fa1716055,,,
fa1716056,7,8,2
fa1716057,,,
fa1716058,3,1,1
fa1716059,,,
fa1716060,1,1,1
fa1716061,,,
fa1716062,,,
fa1716063,8,1,1
fa1716064,1,1,1
fa1716065,,,
fa1716066,,,
fa1716067,,,
fa1716068,2,1,1
fa1716069,,,
fa1716070,,,
fa1716071,,,
fa1716072,7,1,1
fa1716073,7,9,9
fa1716074,,,
fa1716075,2,1,1
fa1716076,7,2,1
fa1716077,,,
fa1716078,,,
fa1716079,,,
fa1716080,1,1,1
fa1716081,1,1,1
fa1716082,,,
fa1716083,,,
fa1716084,,,
fa1716085,,,
fa1716086,,,
fa1716087,9,9,2
fa1716088,,,
fa1716089,,,
fa1716090,,,
fa1716091,,,
fa1716092,1,1,1
fa1716093,,,
fa1716094,,,
fa1716095,,,
fa1716096,,,
fa1716097,7,8,8
fa1716098,,,
fa1716099,2,1,1
fa1716100,,,
fa1716101,,,
fa1716102,8,8,2
fa1716103,,,
fa1716104,8,8,1
fa1716105,,,
fa1716106,7,2,1
fa1716107,7,2,1
fa1716108,,,
fa1716109,8,8,8
fa1716110,9,9,1
fa1716111,,,
fa1716112,,,
fa1716113,,,
fa1716114,,,
fa1716115,3,1,1
fa1716116,,,
fa1716117,8,8,2
fa1716118,,,
fa1716119,,,
fa1716120,1,1,1
fa1716121,,,
fa1716122,,,
fa1716123,,,
fa1716124,1,1,1
fa1716125,,,
fa1716126,,,
fa1716127,1,1,1
fa1716128,7,8,2
fa1716129,,,
fa1716130,2,2,9
fa1716131,3,1,1
fa1716132,,,
fa1716133,,,
fa1716134,,,
fa1716135,7,2,1
fa1716136,8,8,8
fa1716137,,,
fa1716138,7,9,1
fa1716139,,,
fa1716140,2,1,1
fa1716141,9,1,1
fa1716142,,,
fa1716143,,,
fa1716144,1,1,1
fa1716145,1,1,1
fa1716146,,,
fa1716147,,,
fa1716148,,,
fa1716149,7,2,9
fa1716150,,,
fa1716151,7,8,2
fa1716152,,,
fa1716153,,,
fa1716154,,,
fa1716155,3,1,1
fa1716156,,,
fa1716157,,,
fa1716158,,,
fa1716159,,,
fa1716160,,,
fa1716161,,,
fa1716162,,,
fa1716163,7,8,2
fa1716164,8,8,8
fa1716165,,,
fa1716166,,,
fa1716167,7,8,2
fa1716168,8,8,8
fa1716169,,,
fa1716170,8,8,2
fa1716171,8,8,8
fa1716172,,,
fa1716173,,,
fa1716174,,,
fa1716175,,,
fa1716176,,,
fa1716177,,,
fa1716178,,,
fa1716179,,,
fa1716180,7,8,2
fa1716181,8,8,2
fa1716182,,,
fa1716183,2,1,1
fa1716184,1,1,1
fa1716185,,,
fa1716186,,,
fa1716187,7,8,9
fa1716188,,,
fa1716189,8,8,2
fa1716190,,,
fa1716191,,,
fa1716192,,,
fa1716193,,,
fa1716194,,,
fa1716195,,,
fa1716196,,,
fa1716197,2,1,1
fa1716198,,,
fa1716199,1,1,1
fa1716200,,,
fa1716201,,,
fa1716202,,,
fa1716203,8,8,2
fa1716204,,,
fa1716205,2,1,1
fa1716206,1,1,1
fa1716207,9,8,8
fa1716208,,,
fa1716209,,,
fa1716210,8,8,8
fa1716211,1,1,1
fa1716212,,,
fa1716213,1,1,1
fa1716214,1,1,1
fa1716215,7,8,2
fa1716216,,,
fa1716217,,,
fa1716218,,,
fa1716219,9,8,9
fa1716220,8,8,2
fa1716221,,,
fa1716222,,,
fa1716223,2,1,1
fa1716224,7,8,9
fa1716225,,,
fa1716226,,,
fa1716227,,,
fa1716228,8,8,8
fa1716229,,,
fa1716230,,,
fa1716231,,,
fa1716232,,,
fa1716233,,,
fa1716234,,,
fa1716235,7,8,8
fa1716236,,,
fa1716237,8,8,8
fa1716238,,,
fa1716239,8,8,8
fa1716240,2,1,1
fa1716241,,,
fa1716242,,,
fa1716243,8,8,1
fa1716244,2,1,1
fa1716245,1,1,1
fa1716246,8,8,8
fa1716247,,,
fa1716248,,,
fa1716249,,,
fa1716250,7,9,9
fa1716251,,,
fa1716252,,,
fa1716253,,,
fa1716254,,,
fa1716255,8,8,8
fa1716256,9,9,1
fa1716257,1,1,1
fa1716258,,,
fa1716259,,,
fa1716260,3,9,1
fa1716261,,,
fa1716262,,,
fa1716263,,,
fa1716264,,,
fa1716265,,,
fa1716266,,,
fa1716267,,,
fa1716268,,,
fa1716269,1,8,8
fa1716270,1,1,1
fa1716271,8,8,2
fa1716272,,,
fa1716273,,,
fa1716274,,,
fa1716275,,,
fa1716276,7,9,1
fa1716277,,,
fa1716278,,,
fa1716279,,,
fa1716280,7,9,1
fa1716281,,,
fa1716282,,,
fa1716283,8,8,2
fa1716284,,,
fa1716285,,,
fa1716286,,,
fa1716287,,,
fa1716288,8,8,2
fa1716289,,,
fa1716290,1,1,1
fa1716291,,,
fa1716292,,,
fa1716293,,,
fa1716294,8,2,1
fa1716295,,,
fa1716296,,,
fa1716297,7,1,1
fa1716298,7,2,1
fa1716299,9,1,1
fa1716300,9,2,1
fa1716301,9,1,1
fa1716302,,,
fa1716303,1,1,1
fa1716304,,,
fa1716305,,,
fa1716306,,,
fa1716307,,,
fa1716308,7,8,2
fa1716309,2,1,1
fa1716310,7,1,1
fa1716311,,,
fa1716312,8,1,1
fa1716313,,,
fa1716314,,,
fa1716315,7,9,9
fa1716316,8,8,8
fa1716317,2,1,1
fa1716318,,,
fa1716319,2,1,1
fa1716320,2,1,1
fa1716321,8,8,8
fa1716322,8,8,2
fa1716323,9,1,1
fa1716324,1,1,1
fa1716325,7,2,1
fa1716326,8,8,8
fa1716327,,,
fa1716328,,,
fa1716329,,,
fa1716330,8,2,9
fa1716331,7,2,1
fa1716332,,,
fa1716333,,,
fa1716334,,,
fa1716335,,,
fa1716336,,,
fa1716337,,,
fa1716338,,,
fa1716339,,,
fa1716340,,,
fa1716341,2,1,1
fa1716342,,,
fa1716343,,,
fa1716344,9,9,9
fa1716345,3,1,1
fa1716346,,,
fa1716347,,,
fa1716348,1,1,1
fa1716349,,,
fa1716350,7,1,1
fa1716351,,,
fa1716352,,,
fa1716353,9,2,1
fa1716354,,,
fa1716355,,,
fa1716356,,,
fa1716357,2,1,1
fa1716358,,,
fa1716359,,,
fa1716360,,,
fa1716361,,,
fa1716362,7,1,1
fa1716363,,,
fa1716364,,,
fa1716365,,,
fa1716366,8,8,8
